标题,阅读,评论,字数,影响力,时间
床上躺着挣钱，一个字    舒服,8590,16,137,3.0,2017-05-26 10:44:23
伪经济学家韩志国“碰瓷”！,6269,4,4877,4.0,2017-06-06 17:08:39
“共启中国乳业社会责任新纪元暨金领冠睿护上市,13327,12,2018,4.0,2017-06-03 23:12:07
19.12  一成仓 600887,7453,11,17,4.5,2017-06-02 10:11:27
不得不服，你就是个垃圾，买你是我的错。,37110,121,213,2.5,2017-05-10 10:33:37
为什么在各大超市商场很少见到金领冠的婴儿奶粉,8383,9,158,1.5,2017-05-27 11:06:54
但斌:从海外比较，横向比较和渠道更替发掘伊利!,18947,17,4806,4.0,2017-05-31 15:24:28
期待翻红！,8854,20,5,4.5,2017-05-24 10:44:43
收入增速有所恢复，费率下降带动净利率提升,39321,9,1279,0.0,2017-05-08 08:33:34
持有一个月了，总算有了回报。,19104,53,134,0.0,2017-05-22 10:15:26
我想卖40%伊利股份，买格力电器，这样可分散风,18134,26,205,0.0,2017-05-27 21:48:28
伊利高端液态奶培兰销售也不错！,10039,8,4476,4.0,2017-05-21 17:46:13
筑底行情中最关键的是勇气,10615,20,169,0.0,2017-05-24 19:37:47
亲爱的伊利，18.99我来了！,46578,101,152,4.0,2017-05-19 14:25:46
弱弱的问一句，伊利股份如果在美国的话正常市盈,14950,14,164,0.0,2017-05-26 19:22:08
伊利雪糕非常美味可口！哈哈！,7119,7,138,0.0,2017-05-27 23:11:40
最好最赚钱的炒股方法！ 集中兵力炒龙头！ 1，,17058,6,641,4.0,2017-01-14 15:43:33
越过 19.60 将一马平川！,9315,9,15,4.5,2017-05-26 10:21:03
伊利还能信任么？？,18548,28,273,2.5,2017-05-03 11:04:22
我15年15元买的伊利，经过分红，现成本14元，我,20442,21,203,0.0,2017-05-22 15:09:28
今天19.31走掉了,15987,13,259,0.0,2017-05-25 22:31:59
好公司,8506,34,116,0.0,2017-05-24 11:15:18
19.38买入470手，臭得要命的操作，贵就贵点,16154,32,158,3.0,2017-05-22 10:37:16
我宣布  18.92  满仓了600887,7689,11,21,4.5,2017-05-24 10:30:44
伊利股份2017年5月18日投资者调研报告,36970,3,244,0.0,2017-05-23 16:26:36
600887:伊利股份第九届董事会临时会议决议公告,66195,6,589,0.0,2017-05-22 18:11:44
股评大力推荐此股是拉轿夫为持股者抬轿！危险来,12068,21,185,4.0,2016-07-10 08:58:21
\.这大盘股即将遭遇来自地域货币的风险,1666,0,131,3.5,2017-05-22 15:48:33
伊利股份：还能在买入吗？据可靠消息主力大量流,4616,0,97,0.0,2017-05-22 16:35:23
600887:伊利股份信息披露暂缓与豁免管理制度,53698,11,1766,0.0,2017-05-22 18:11:35
伊利的表现没得说了，坚定看好后市的行情，茅台,13730,19,104,3.0,2017-05-20 19:01:42
"""国民好老公""灰太狼正式成为中国乳业领军品牌伊",10806,1,625,4.0,2017-05-20 20:45:04
我怎么老是感觉伊利今年得上20啊…第六感告诉我,15614,19,165,0.0,2017-05-18 13:07:33
伊利黄冈新建酸奶工厂即将正式投产,11393,7,836,4.0,2017-05-19 13:44:15
这么多大单怎么还不涨停,10145,7,132,1.5,2017-05-19 14:02:37
伊利Byebye君纯牛奶今日上市！,12072,7,451,4.0,2017-05-18 19:49:41
伊利股份的三宗罪,22518,18,211,0.0,2017-05-02 15:15:22
支持国奶伊利,4211,6,122,3.0,2017-05-11 18:12:28
国际化与创新双驱动 伊利着力开拓全球市场,18425,6,1720,0.0,2017-05-17 14:37:57
中美“百日计划”！,20862,16,1700,4.0,2017-05-12 23:21:19
伊利18元已成历史，与格力无可比性，后续不会逊色,61947,81,323,4.0,2016-11-24 20:31:00
内蒙伊利银行有望获批！,20014,14,123,4.0,2016-07-22 21:50:12
重磅:伊利作为大股东的内蒙民营银行也即将获批,35578,36,141,4.0,2017-04-16 20:17:15
伊利股份：拟8.5亿美元竞买达能集团子公司Stony,40767,8,257,0.0,2017-05-10 19:24:18
剑指高端，投标收购全球第一有机酸奶Stonyfield,98101,11,1469,0.0,2017-05-15 07:37:30
证监会：请依法常态化监管！查处庄操纵股价的不,15596,36,343,3.5,2016-08-17 09:57:17
伊利拟58亿竞购美国有机酸奶龙头 乳企加速“国,36703,8,2752,0.0,2017-05-12 06:25:43
今天收盘18.19,5206,13,133,3.0,2017-05-12 07:40:57
造福中美两国人民，支持伊利国际范！,7042,5,137,4.0,2017-05-11 18:39:17
伊利欲花8.5亿美元拿下美国有机酸奶第一品牌,28392,25,1326,4.0,2017-05-10 15:20:41
600887:伊利股份公告,72121,16,440,0.0,2017-05-10 19:11:06
又到除权时,6831,8,192,4.0,2017-05-09 09:38:47
股息到账,18632,35,254,4.0,2017-05-09 11:17:45
持续持有伊利,12416,6,216,3.5,2017-05-09 18:17:35
在整治金融风险大形势下伊利属最佳集结号！,4816,14,150,4.0,2017-05-09 08:18:01
虽然分红多了一万 可损失真不少 等于没送,7710,7,134,3.5,2017-05-09 12:23:41
尾盘18.44卖了，明天17.8买回来,11245,19,145,0.0,2017-05-08 16:24:09
伊利褐色炭烧酸奶！,14932,7,380,4.0,2017-04-10 00:00:10
伊利公告：终止收购中国圣牧有机奶业股权,38048,15,1110,0.0,2017-04-28 03:40:13
从来没分过红，这明天分红是不是钱明天会直接到,20410,18,195,2.0,2017-05-08 15:09:09
伊利终止收购圣牧无疑是利好，价格偏高股权比例,19970,42,158,4.0,2017-04-28 09:10:15
伊利收购中国圣牧告吹 这是伊利的套路吗？,59918,12,1773,0.0,2017-04-29 19:57:57
终于搞懂了分红这个数字游戏,15995,20,291,1.0,2017-05-09 10:19:14
〈讨论〉致证监会刘士余主席,10677,15,262,2.0,2017-05-09 13:30:31
都说分红好，昨天分了 0.60 元，今天除权了还倒,9199,7,145,0.0,2017-05-09 14:41:43
卖了  忘记下周股权登记了,17080,18,135,0.5,2017-05-05 15:01:44
伊利股价被严重低估,19046,10,197,0.0,2017-04-27 17:47:45
2017Q1纯利同比增长12%，预计未来业绩将继续领,45362,7,1034,0.0,2017-05-05 15:55:40
伊利股份，明起连续停牌,44200,31,257,2.5,2017-04-24 21:19:22
请问伊利投资股友：我持伊利股票2000股股价成本,34711,15,210,0.0,2017-04-24 18:35:05
600887:伊利股份2016年年度权益分派实施公告,156711,13,1661,0.0,2017-05-02 18:47:43
收入如期改善、利润增速超预期，推荐逻辑全部验,31402,7,1357,0.0,2017-05-03 19:15:40
伊利17年一季报:营收同比3.24％利润同比17.25％,38007,31,149,4.0,2017-04-29 07:56:41
一季度利润较快增长，费用率呈下降趋势,19443,4,1097,0.0,2017-05-03 17:45:54
9公司临停 伊利股份拟披露重大事项,73166,7,207,0.0,2017-04-24 09:41:43
业绩稳增长，向好趋势有望延续,21276,4,1302,0.0,2017-05-02 14:19:08
忋人忧天，复牌三个涨板，二个给定增，一个给巴氏,56596,74,149,4.0,2016-10-06 08:50:14
"""坚如磐石""估计已坍塌，支持定增伊利才能更美好!",20892,43,207,4.0,2016-11-29 16:46:58
600887:伊利股份2016年年度股东大会决议公告,47563,2,1137,0.0,2017-04-21 22:59:14
开局良好，雄心不改,22878,5,1653,0.0,2017-05-02 10:15:11
终止收购不改长期发展策略，乳制品龙头地位稳固,20909,1,1329,0.0,2017-05-02 10:39:40
商务部反垄断局负责人就伊利集团收购中国圣牧股,72587,60,522,0.0,2017-04-29 16:42:24
伊利终止收购中国圣牧 盘中股价携手下跌,41522,13,631,0.0,2017-04-28 10:42:22
别被“忽悠”！,10793,20,197,2.0,2017-04-20 15:32:45
主力：散户，闭嘴！,9959,20,352,3.0,2017-04-20 15:36:58
600887:伊利股份关于全资子公司伊利财务有限公,28434,3,150,0.0,2017-04-20 18:51:14
600887:伊利股份2017年第一季度报告,97420,9,1017,0.0,2017-04-29 02:21:05
向下只有一个原因，主力挣钱了,5194,18,138,0.5,2017-02-15 23:58:32
600887:伊利股份关于召开终止2016年度非公开发,24726,4,1187,0.0,2017-04-27 23:43:11
600887:伊利股份关于终止公司2016年度非公开发,32311,12,1798,0.0,2017-04-27 23:42:53
"新华网:伊利坚守使命 ""用心""打造值得信赖的健康",23481,8,1695,4.0,2017-04-25 09:05:12
都洗干净了,9993,7,122,3.0,2017-04-24 12:52:29
伊利股份：停牌因中国圣牧买卖协议到期 相关事,79323,32,233,0.0,2017-04-24 21:28:23
600887:伊利股份停牌公告,139667,26,629,0.0,2017-04-24 21:49:00
600887:伊利股份2017-04-24全天停牌,175096,45,194,0.0,2017-04-24 09:04:00
下跌途中的尾盘拉升预示：暴跌随时来临,9032,11,222,4.0,2016-07-14 13:42:15
伊利作好辉山破产的准备了吗？,20759,11,249,4.0,2017-04-11 19:03:38
伊利股份(600887)融资融券信息(04-19),31174,1972,530,0.0,2017-04-20 07:41:02
持有高速成长的南京银行，配置点消费类,20514,29,84,3.5,2016-04-16 06:42:13
市场未发生以新三板挂牌企业作为交易买方的并购,5433,0,158,0.0,2017-04-21 23:34:12
600887:伊利股份第八届董事会临时会议决议公告,41229,2,798,0.0,2017-04-20 18:53:10
但斌:A股从庄家投机时代，回归到价值投资时代!,10559,4,240,4.0,2017-04-20 19:32:00
今天的盘面比我想象的要弱，盘中最低打到3147，,4121,9,421,4.0,2017-04-19 19:43:22
11.28 操作小结,48488,100,529,0.0,2016-11-28 20:10:02
20.41卖出，今天18.20买入，貌似还是买早了？,20226,13,162,0.0,2016-12-05 11:36:50
一半是火焰一半是海水,25828,19,1207,3.0,2017-02-15 18:12:04
原农业部副部长:“保质期一年的进口牛奶是垃圾,16350,24,1247,4.0,2017-04-13 18:39:09
同样是所谓的蓝筹股，看看人家格力看看人家茅台,11904,7,238,2.5,2017-04-07 13:54:15
全内蒙股票，就伊利一个绿的，大股东都喜欢带绿,11725,8,176,3.5,2017-04-14 10:49:56
16年业绩符合预期，具备长期投资价值,49385,5,1313,0.0,2017-04-14 08:18:13
伊利股份－－－特大消息再也没有便宜的牛奶喝了,23062,35,211,3.0,2017-04-12 18:36:31
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,18219,54,367,4.5,2015-12-23 10:14:37
600887:伊利股份2016年年度股东大会会议资料,63608,4,1578,0.0,2017-04-12 17:19:20
闪电加仓点成卖出惊一身冷汗：中科电气遭遇巨量,31056,76,229,3.5,2017-02-28 09:21:52
只当是把钱存银行一年， 想开了什么都通了！,22446,39,184,4.0,2017-04-02 08:25:21
妖股中科电气300035是这样炼成的，越亏越卖，越,43173,108,225,2.0,2016-12-01 14:05:45
近期将会持续上涨，本周或将这样走!,27575,60,145,0.0,2017-02-28 20:59:43
大盘就快要回调了，伊利你还会逆势而动吗？,38020,71,220,4.0,2017-02-15 10:28:29
期待三线开花的时代的到来,26479,16,295,4.0,2017-03-12 21:31:55
利润快速增长，未来费用有较大下降空间,35391,6,1259,0.0,2017-04-01 17:54:43
600887:伊利股份第八届董事会临时会议决议公告(,58348,7,787,0.0,2017-04-05 16:32:29
亮点不足，但不悲观,38403,7,1448,0.0,2017-04-06 02:13:28
600887:伊利股份2016年年度报告,85483,24,1420,0.0,2017-03-31 00:35:53
2016年报点评：盈利能力持续提升，仍是长期投资,28046,8,1321,0.0,2017-04-05 21:05:09
需求改善，新品发力，迈向“五强千亿”,28260,5,1744,0.0,2017-04-05 09:22:41
结构调整是2017年主基调，仍值得拥有,21862,8,1025,0.0,2017-04-01 09:44:41
伊利每股派6毛，蒙牛派8分，蒙牛产品大多抄袭伊,20766,2,216,3.0,2017-03-31 02:29:30
综合竞争力凸显 伊利2016年业绩领跑行业,29012,3,2817,0.0,2017-03-31 07:04:20
伊利股份年报点评：收入稳定净利率提升，龙头优,31000,5,1894,0.0,2017-03-31 18:59:05
主营收入才增长1.4%，利润增长22.2%。每股收益,25445,17,190,0.0,2017-03-30 22:28:29
今晚见公告，关键是分配预案怎么样？,21860,14,141,3.5,2017-03-30 15:46:52
600887:伊利股份:审计报告,30468,1,149,0.0,2017-03-31 00:51:45
跑了没有，我跑成功了，典型拉高出货,9077,16,144,3.0,2017-03-27 09:43:22
伊利将落实总理讲话精神，推进中澳乳业务实合作,18638,9,447,4.0,2017-03-24 21:14:13
伊利股份(600887)大宗交易数据一览(03-29),19369,21,473,0.0,2017-03-29 18:12:58
伊利股份(600887)大宗交易数据一览(03-27),28506,6,479,0.0,2017-03-27 18:22:45
母乳研究现分水岭：伊利金领冠睿护面世引震动,28749,5,951,0.0,2017-03-28 07:11:12
买进伊利，需要怎样的情怀,22460,23,189,2.5,2017-03-20 11:40:42
伊利“先知先觉”清仓辉山乳业 港股通如何避免,37660,8,2120,0.0,2017-03-26 15:46:25
21以上观，大大期待,31229,425,130,4.0,2016-11-29 09:57:34
600887:伊利股份关于全资子公司伊利国际发展有,68884,11,1895,0.0,2016-04-26 19:26:54
伊利股份主力资金疯狂流入 后市必将爆发！,31005,427,91,0.0,2017-03-23 14:25:43
优势明显，前三季度纯利同比增长21%,102021,12,1296,0.0,2016-11-04 16:53:09
本周一定上20元,22530,19,128,3.0,2017-03-21 13:57:53
中国圣牧2016年年度业绩发布会纪要：大力提升品,28618,6,3557,0.0,2017-03-23 15:06:40
基本面好转，未来有望成为健康食品龙头,61429,11,1149,0.0,2016-11-03 09:34:43
如果在17.86上企稳，可加半仓，如果此位没企就,16729,21,168,3.5,2017-02-16 11:43:13
18.35买两万股，赚五万就走,11615,8,140,4.0,2017-03-16 13:05:21
打新必中窍门！月月中签攻略！（配图）,33103,83,198,3.0,2017-02-10 14:59:08
伊利股份，后续定能起飞，大家请相信我,35258,275,87,0.0,2017-03-13 17:51:28
明天17.86,19943,24,189,2.5,2017-03-01 17:00:24
伊利股份---還有唱多的嗎？,13364,8,129,3.0,2017-03-17 15:15:59
伊利低价增发方案将被否，股价有望向30元靠拢,18263,29,173,4.5,2016-11-30 15:02:22
伊利股份的下一个目标是28，即将三个涨停！,21539,20,85,1.0,2017-03-09 23:47:37
伊利终于迈出供给侧改革第一步:在辽宁阜新生产,19200,10,541,4.0,2017-03-10 21:26:49
越用刑越得到幸福,13541,16,133,3.0,2017-03-01 09:30:54
就拿 美的、格力、伊利，这几股来评判，伊利依,11753,1,203,0.0,2017-03-10 11:09:54
伊利股份(600887)大宗交易数据一览(03-08),24600,4,548,0.0,2017-03-08 18:20:54
伊利股份(600887)大宗交易数据一览(03-07),24191,9,466,0.0,2017-03-07 18:18:09
预祝伊利金领冠第一个通过配方注册:国食注字JLG,23488,9,183,4.0,2017-03-04 00:38:11
伊利股份(600887)大宗交易数据一览(03-03),30187,7,466,0.0,2017-03-03 18:12:13
进口伪巴氏奶横行中国市场说明什么？,10596,7,2340,4.0,2017-03-03 16:05:31
伊利集团董事长潘刚委员痛陈实体经济发展症结,25481,5,820,0.0,2017-03-02 19:27:47
大家报一下成本，我找点安慰[围观],19240,37,140,0.0,2017-02-28 10:29:31
今天能破17.9吗，请大神指教,5886,10,15,1.5,2017-03-02 10:58:07
抛了才有希望啊,6144,2,173,3.0,2017-02-28 19:29:44
跟姐姐做吧，离开这个坑,6036,7,171,3.0,2017-02-28 15:11:59
爱喝老了需要享用伊利中老年奶粉补钙！,7327,11,136,4.0,2017-02-26 23:19:54
伊利股份所有三期持股计划内容，供大家参考。 ,22251,9,519,3.0,2017-02-24 18:29:07
伊利先做一个起步阳，接着连续大阴杀跌倒，这韭,19975,26,172,2.5,2017-02-15 20:27:42
伊利股份：第一期持股计划所持1146万股股票出售,40177,14,263,0.0,2017-02-24 17:44:11
600887:伊利股份关于第一期持股计划股票出售完,79396,14,745,0.0,2017-02-24 15:58:10
600887:伊利股份关于2016年股票期权与限制性股,63552,15,1428,0.0,2017-02-22 16:51:54
伊利股份收购伊力特洽谈中,12195,8,75,3.5,2017-02-22 14:19:20
郭树清升官，利好内蒙板块，伊利明天涨停[鼓掌],16277,9,152,3.0,2017-02-23 18:01:57
此金叉走的太好了，知道为什么赚钱吗，别人不告,13360,16,223,2.0,2017-02-22 22:59:59
食品饮料：白酒龙头开启量价调整 行情延续,32120,7,1047,3.5,2017-02-22 15:25:29
在别的涨疯之时你仍岿然不动---伊利真有个性,20592,35,191,4.0,2017-02-21 10:48:13
关于伊利定向增发很重要的一点，末经股东大会通,21833,9,225,0.0,2017-02-18 12:11:39
爱怎怎的……,23246,36,122,3.5,2016-08-18 15:00:04
伊利股份(600887)大宗交易数据一览(02-13),25098,17,481,0.0,2017-02-13 20:44:25
伊利股份遭阳光保险举牌 承诺一年内不增持仍引,43653,46,1726,0.0,2016-09-19 02:30:41
为何又在删帖是沉沦还是转折,79179,171,289,4.0,2016-12-23 15:00:57
继续猜今天收盘价,6838,12,130,3.0,2017-02-14 09:31:50
伊利20日上方可以继续做多，上补缺口是必然，突,24282,31,174,3.5,2016-08-09 21:53:17
伊利大胆买进,36810,89,218,2.0,2016-12-07 09:49:37
伊利股份(600887)融资融券信息(01-10),8905,12,544,0.0,2017-01-11 07:45:28
600887:伊利股份关于第三期持股计划实施进展的,101819,16,690,0.0,2017-01-25 16:59:29
伊利新西兰进口奶粉 49元！,23377,27,127,0.0,2017-01-08 15:37:29
华鑫证券借道华鑫股份 成第35家上市券商！！！,22997,79,250,3.5,2016-11-30 20:05:02
600887:伊利股份关于第三期持股计划实施进展的,67610,14,687,0.0,2017-01-24 16:23:28
600887:伊利股份关于向内蒙古伊利公益基金会进,70846,19,1747,0.0,2017-01-18 16:34:07
熊市的每一次反弹都要想方设法将筹码交给别人持,32806,79,174,4.0,2015-09-18 11:05:36
即将上行，新主力成本19元左右！,14017,25,133,3.0,2016-12-15 20:56:07
600887:伊利股份独立董事关于关联交易的事前认,37947,4,570,0.0,2017-01-18 16:33:56
证监会：请依法治市！无论何机构何目的，只要违,13396,37,384,4.0,2016-05-03 14:33:45
伊利股份(600887)融资融券信息(12-14),7089,18,544,0.0,2016-12-15 07:45:11
伊利股份(600887)融资融券信息(12-15),7132,19,540,0.0,2016-12-16 07:44:56
博士荐股:个股迎来多重利好,10863,33,390,4.0,2016-12-06 07:47:35
伊利股份(600887)融资融券信息(12-29),10008,11,542,0.0,2016-12-30 07:43:54
坚持长期持有伊利到下一个牛市，目标40元到50元,21156,44,164,0.0,2016-12-07 21:37:42
通知阳光，你可以继续收购了！,36048,85,141,3.0,2016-10-21 22:57:43
600887:伊利股份第三期持股计划第一次持有人会,61346,11,629,0.0,2016-12-30 16:21:32
今天必涨3%以上,15346,34,142,3.0,2016-12-28 09:36:28
伊利股份：第三期员工持股计划拟4482万元增持股,38408,24,257,0.0,2016-12-27 16:43:50
过年翻几番妖股行情，大牛胚子啊，好行情龙头带,17074,35,176,3.0,2016-12-11 19:39:38
过年翻2番妖股行情，大牛胚子啊,16048,42,130,3.0,2016-11-30 09:48:23
涨到35看你还买不买！都说了中科电气是超级妖股,25594,53,145,3.0,2016-12-03 07:31:37
趋势涨停战法:中科电气复制5月18号走势短线翻倍,8399,24,184,2.0,2016-11-27 10:01:58
市场主力转战超级妖股中科电气短线翻番选股要[,13604,37,145,2.0,2016-12-05 14:43:22
为何主力认定重组并购石墨烯龙头中科电气为妖股,16713,35,224,2.0,2016-12-06 08:29:24
趋势涨停战法:中科电气复制5月18号走势短线翻番,14392,38,187,3.0,2016-11-27 10:03:53
今天必涨3%以上,14607,13,142,3.0,2016-12-30 09:09:00
阳光保险举牌伊利 “不谋求大股东、一年内不增,21583,12,1111,0.0,2016-09-18 18:45:36
600887:伊利股份关于股东股权解除质押公告,23918,17,575,0.0,2016-12-27 16:21:03
600887:伊利股份2016年第二次临时股东大会会议,26911,14,1528,0.0,2016-12-20 16:05:32
600887:伊利股份2016年第二次临时股东大会决议,30677,17,1172,0.0,2016-12-26 20:41:40
午评,6849,11,192,3.5,2016-12-19 11:49:31
大蓝筹的补涨！,3568,13,72,3.5,2016-12-27 10:02:07
伊利股份今日超大单流入排名第1名(12-22),117863,46,335,0.0,2015-12-22 16:09:32
600887:伊利股份第八届董事会临时会议决议公告(,27953,21,1185,0.0,2016-12-27 16:21:04
600887:伊利股份关于2016年股权激励计划内幕信,44155,11,1040,0.0,2016-12-26 20:41:40
伊利拿十年，谁来和我对赌？？？,27368,33,167,2.5,2016-03-03 21:20:28
伊利股份什么时候可以加仓，极限位置17.01元，,4833,15,216,3.0,2016-12-12 10:16:29
最后再呼吁一次，请行使你们的权利吧，大咖小散,7945,44,492,2.5,2016-12-26 10:25:12
已投反对票！投反对的报个道,4855,39,136,3.0,2016-12-26 09:38:41
看到有股友不知道怎么参加股东大会的投票，我看,20178,37,268,2.5,2016-10-09 22:44:15
我投反对票，教大家如何投票,4166,17,143,3.0,2016-12-26 10:38:06
低增长环境下 伊利亮出“品质功夫”,15892,15,1355,0.0,2016-12-16 03:20:25
关注低价绩优601107。,6616,34,136,4.0,2016-11-28 21:21:12
今日操作,8343,15,325,3.5,2016-12-14 07:45:54
爱喝对股权激励与定增的态度！,32278,62,266,4.0,2016-12-08 19:46:16
600887:伊利股份关于股东股权质押公告(2016/12/,49829,39,603,0.0,2016-12-23 16:58:53
下周一记得投反对票啊,7287,20,130,3.0,2016-12-23 11:15:25
复盘,5501,2,623,3.5,2016-12-23 21:16:56
600887:伊利股份监事会关于公司2016年股权激励,50806,32,1079,0.0,2016-12-20 16:05:53
爱喝个人对伊利股权激励投反对票、定增投赞成票,12121,25,144,4.0,2016-12-16 15:35:55
删我贴者小人也,16613,34,211,4.0,2016-12-12 12:35:50
复盘,4842,2,1053,3.5,2016-12-22 21:16:16
午评,4271,5,334,3.5,2016-12-20 12:41:25
各位散友，不要惊慌，大盘这几天进入调整期，,2860,15,152,0.0,2016-12-02 13:35:26
600887:伊利股份关于股东股权质押公告(2016/12/,53315,21,603,0.0,2016-12-16 16:55:53
伊利股份(600887)大宗交易数据一览(12-20),19034,12,461,0.0,2016-12-20 19:13:37
伊利股份，17.50再次买入！,7201,6,81,4.0,2016-12-20 19:01:37
今日操作,3912,5,206,3.5,2016-12-20 08:08:43
明天大涨3%，立贴为证,21316,58,126,3.0,2016-11-14 15:07:42
复盘,5366,2,428,3.5,2016-12-20 21:02:31
伊利股份将于12月26日召开股东大会，大会将会通,18075,22,271,3.0,2016-12-15 18:34:47
复盘,4763,8,1234,3.5,2016-12-19 21:44:12
午评,6202,8,208,3.5,2016-12-14 12:08:19
10000股伊利，拿了5个多月，赔了6万多，我一年,17346,52,237,1.5,2015-10-27 15:31:55
伊利集团董事长潘刚:培育实体经济发展新动能,15639,10,895,0.0,2016-12-15 11:29:02
午评,6038,5,326,3.5,2016-12-15 11:46:27
复盘,6759,5,1200,3.5,2016-12-15 21:24:37
600887:伊利股份第八届董事会临时会议决议公告(,75439,8,685,0.0,2016-10-14 18:55:23
明天收盘18.72,13018,33,135,3.0,2016-12-13 18:46:43
今日操作,4325,7,294,3.5,2016-12-15 08:00:57
复盘,6630,5,1245,3.5,2016-12-14 21:41:16
600887:伊利股份独立董事关于股权激励公开征集,59248,22,1830,0.0,2016-12-07 19:56:32
险资举牌实业大转折 伊利股份暂时松口气,21951,5,2002,0.0,2016-12-13 22:21:53
伊利股份今日超大单流入排名第1名(12-07),30536,15,298,0.0,2016-12-07 16:06:31
600887:伊利股份关于非公开发行股票认购对象穿,44528,18,811,0.0,2016-10-21 21:22:20
午评,5237,9,319,3.5,2016-12-13 12:54:51
复盘,4079,1,1487,3.5,2016-12-13 21:47:05
今日操作,7740,6,220,3.5,2016-12-13 08:06:49
伊利股份(600887)融资融券信息(12-01),16448,19,560,0.0,2016-12-02 07:40:34
今日操作,4895,5,289,3.5,2016-12-12 08:31:42
600887:伊利股份第八届董事会临时会议决议公告(,48290,10,665,0.0,2016-12-07 19:56:21
上市公司企业家能力指数发布 伊利股份位居第一,23544,14,1837,0.0,2016-12-12 02:16:55
复盘（进阶）,11922,10,1641,3.5,2016-12-09 17:42:43
复盘,7323,4,1694,3.5,2016-12-12 21:05:51
股权激励的真实目的,28623,53,207,3.0,2016-12-07 21:15:47
午评,8811,4,351,3.5,2016-12-12 11:45:40
伊利彻底激怒了中小散户，股价的不作为注定定增,15058,7,245,3.0,2016-12-09 16:19:34
征集反对票，都来报个名,9087,34,162,0.0,2016-12-09 11:19:52
伊利股份(600887)大宗交易数据一览(12-01),43657,29,475,0.0,2016-12-01 19:35:59
伊利股份(600887)大宗交易数据一览(12-02),52075,20,475,0.0,2016-12-02 18:23:57
散户的我为什么要反对定增,42574,84,1727,2.5,2016-11-08 21:32:28
600887:伊利股份关于召开2016年第二次临时股东,40464,14,1528,0.0,2016-12-07 19:56:12
600887:伊利股份:北京天驰君泰律师事务所关于内,39711,3,1769,0.0,2016-12-07 19:55:46
这波反弹有必要这么激动吗？,11520,11,124,3.5,2016-12-07 11:26:24
12月26日反对票,6255,11,128,3.0,2016-12-07 20:41:05
600887:伊利股份:前次募集资金使用情况鉴证报告,41670,15,169,0.0,2016-10-21 21:22:32
感觉公募基金拉升股票为证金公司所持股份解套盈,13810,26,198,4.5,2016-07-26 11:34:20
你自己说说。你18多久了。不争气,4997,50,142,0.0,2016-12-06 13:18:25
定增可以，但是坚决反对低价定增，更何况是故意,24005,403,182,1.5,2016-12-01 19:49:23
20.3的本 刚才18.40走了 下来再进,7389,35,152,0.0,2016-12-06 13:22:53
等解放军吧,2083,0,120,0.0,2016-12-01 14:15:40
600887:伊利股份第八届董事会临时会议决议公告(,118182,36,650,0.0,2016-11-30 16:29:09
大家买了还是卖了？,22575,22,177,2.5,2016-12-05 18:30:15
伊利股份今日超大单流出排名第3名(12-05),33459,8,301,0.0,2016-12-05 16:11:35
有人经常吃货了,1396,0,124,3.0,2016-12-05 13:22:37
阳光保险举牌伊利称“不谋求大股东 一年内不增,13089,7,836,0.0,2016-09-19 01:39:22
18卖出打成买入了[哭][哭][哭],33233,30,137,0.0,2016-12-05 11:06:32
随便聊聊...,20027,9,1635,3.0,2016-12-03 19:45:30
只想说今天低开高走.收大阳。王者归来。,31713,27,148,4.0,2016-12-05 08:35:12
我呼吁广大中小投资者一定要投反对低价定向增发,18023,31,188,0.0,2016-11-24 16:02:19
如果伊利增发成功，我们断然离开伊利，如果不成,26683,21,251,2.0,2016-11-03 18:05:41
漂亮啊，起飞吧,9442,2,124,0.0,2016-12-02 13:33:02
利好来袭！压不住啦！明天，格力与伊利看谁先上,24980,35,255,4.0,2016-11-30 20:33:38
刘士余：反对强盗式举牌收购 挑战刑法将开启牢,21635,69,292,4.0,2016-12-03 15:05:51
不投反对票，都对不起伊利这个走势！,8913,29,144,2.5,2016-11-21 14:53:47
伊利股份近期主力从17.77元起步，采用A段#进一,22352,10,1495,4.0,2016-12-03 20:35:19
没有险资举牌相信指数早已跌下2800点,6553,4,199,3.0,2016-12-03 18:31:28
阳光保险资投资部人士去伊利股份调研，被奉为上,14041,11,252,3.0,2016-12-03 08:50:50
兴奋时勿忘大盘短期风险！,13406,28,182,4.0,2016-11-29 14:53:39
上调盈利预测，密集催化在即,59510,10,1318,0.0,2016-07-11 13:38:56
各位老板大爷，这屎太难吃了，我也陪的老逼朝天,9515,6,178,4.0,2016-12-02 19:09:04
一点半开拉,1917,1,120,0.0,2016-12-02 13:26:24
格格己被完坏了,2833,0,124,0.0,2016-12-02 13:43:04
敖东奔涨停去了,2041,0,124,0.0,2016-12-02 13:35:14
两连阴后必有大阳，连续两天资金流出，股价挺过,5836,18,196,4.0,2016-12-02 09:03:49
很多人咨询我为什么今天涨停选择卖出，我只想说,34292,58,393,3.5,2016-11-30 00:06:23
伊利股份“野蛮人”与守卫者的博弈,22791,37,528,4.0,2016-11-27 15:52:02
伊利股份今日超大单流出排名第6名(12-01),32819,9,296,0.0,2016-12-01 16:10:06
大跌调仓，卖了伊力换格力,3104,0,134,1.0,2016-12-02 10:17:44
一个企业一个组织一个社会，如果离开了谁就不能,2068,23,316,4.0,2016-12-02 09:10:35
