标题,帖子数,日期,情感
公司独具特色 业绩弹性较大,38555,10,2016-03-15 18:49:20,0.7867126102318183
坚持创新发展，投资能力出众,42804,6,2016-03-14 13:45:05,0.9997570082479683
公司点评：“资管 投资”引领的中型券商,42990,9,2016-01-13 13:23:57,0.8355392659427435
券商龙头已经显露-东方证券,17414,32,2016-07-28 00:09:09,0.16152866919352493
600958:东方证券2016年半年度业绩快报公告,38399,17,2016-07-28 17:14:25,0.5424130918695761
东方证券今日超大单流入排名第14名(08-01),13288,5,2016-08-01 16:06:55,0.7194350120220658
东方证券如此暴跌你害怕了吗？今天上午打进最后,7737,7,2016-08-01 12:59:33,0.651439849555285
3000点以下现低吸良机 六条主线勾画年报投资路,47122,88,2016-04-09 00:27:34,0.8264217461385936
东方证券上半年净利润12.8亿同比下降78%,16269,12,2016-07-28 18:03:04,0.5998872258894173
600958:东方证券关于部分行使超额配售权、稳定,33258,13,2016-07-27 19:05:30,0.6889365292520323
600958:东方证券首次公开发行限售股上市流通公,69631,10,2016-03-17 20:32:26,0.2900306680954392
东方证券(600958)大宗交易数据一览(07-14),21292,15,2016-07-14 17:52:23,0.3155088759243482
东方证券(600958)大宗交易数据一览(07-12),20450,14,2016-07-12 17:43:31,0.3155088759243482
华泰 从13 漲到21 涨幅超70% 东吴 涨幅超60% 西,7492,10,2016-07-13 11:40:36,0.14991987565485287
东方证券(600958)大宗交易数据一览(07-05),19633,14,2016-07-05 18:03:11,0.3155088759243482
600958:东方证券关于举行集体接待日的公告,22838,7,2016-07-18 16:27:14,0.8236185453902126
东方证券可能的走势图,6101,6,2016-07-18 20:13:54,0.6526544090841271
低位接回，这股即将站稳18.2，上摸20，日线形态,8538,9,2016-07-18 11:59:20,0.44233945421020127
东方证券设立33家证券营业部获证监会核准,19674,6,2016-07-18 17:57:07,0.7254119595760162
躺在底部的股还怕洗盘????????,6112,15,2016-07-18 10:34:01,0.20285682903562707
今天买入东方证券被套，明天能有我卖出机会,12155,13,2016-07-13 16:17:01,0.8248899302393649
600958:东方证券关于获准新设33家证券营业部的,28110,13,2016-07-18 16:25:18,0.5116675115191962
东方证券AA评级,19695,11,2016-07-15 18:49:52,0.6534303617512175
东方证券(600958)大宗交易数据一览(07-04),19800,10,2016-07-04 18:06:33,0.3155088759243482
东方证券(600958)大宗交易数据一览(06-28),22451,18,2016-06-28 17:50:54,0.3155088759243482
东方证券(600958)大宗交易数据一览(06-20),16722,14,2016-06-20 18:02:11,0.3155088759243482
东方证券(600958)大宗交易数据一览(06-16),17075,11,2016-06-16 17:55:23,0.3155088759243482
东方证券(600958)大宗交易数据一览(06-15),16563,13,2016-06-15 18:04:53,0.3155088759243482
东方证券(600958)大宗交易数据一览(06-08),27670,29,2016-06-08 18:20:54,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-31),42322,52,2016-05-31 17:54:34,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-30),32407,54,2016-05-30 18:13:16,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-26),36290,62,2016-05-26 18:08:10,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-24),29920,50,2016-05-24 18:20:44,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-19),32495,56,2016-05-19 18:02:04,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-18),26705,37,2016-05-18 18:14:49,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-11),35145,65,2016-05-11 18:03:19,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-10),31517,57,2016-05-10 19:06:02,0.3155088759243482
东方证券(600958)大宗交易数据一览(05-03),26082,43,2016-05-03 18:49:12,0.3155088759243482
东方证券(600958)大宗交易数据一览(04-28),26299,43,2016-04-28 18:02:40,0.3155088759243482
东方证券(600958)大宗交易数据一览(04-25),21915,28,2016-04-25 18:21:38,0.3155088759243482
东方证券(600958)大宗交易数据一览(04-22),22172,25,2016-04-22 18:46:14,0.3155088759243482
东方证券(600958)大宗交易数据一览(04-21),20708,20,2016-04-21 17:53:20,0.3155088759243482
