标题,帖子数,日期,情感
南方航空：厦门航空将向河北航空及江西航空提供,1000,17,2017-05-05 18:24:36,0.9970445396682415
600029:南方航空关于提请股东大会授权厦门航空,3327,13,2017-05-05 18:54:15,0.883935583978343
南方航空 下一步？,27637,35,2017-03-01 14:19:05,0.9375257604586623
600029:南方航空2016年年度报告摘要,27592,49,2017-03-30 16:44:46,0.9221638755621516
卖了~风险太大,11184,42,2017-03-31 14:00:43,0.2632846889634156
南航资本控股公司正式成立,1737,15,2017-05-03 12:02:53,0.9800225671391218
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,84186,8,2017-02-18 11:23:48,0.9020354867406418
网管为什么要删我几个帖，2017年南航和阿里腾迅,9163,33,2017-04-04 07:19:39,0.20845159565511184
新疆与南航签订合作协议布局“一带一路”,38343,45,2017-04-01 20:45:49,0.06487530679781883
三大航空市值不到3千亿正常吗？8元南航在高位吗,16679,46,2017-04-02 20:32:36,0.5774382895927528
南航今年多项利好将贯穿2017年全年，15元不是梦,13100,36,2017-04-01 14:16:00,0.8730052984774732
朱么么画股 南方航空(600029) 股票预测图,28023,44,2017-02-26 10:30:45,0.9592492968226806
特区牛来了，大盘5号开盘必大阳，周五踏空者只,10343,31,2017-04-03 18:52:23,0.32710458398355147
经济观察网:2017年南航将会和阿里，腾迅展开合,9318,37,2017-04-04 07:12:35,0.8506362863835748
南航长线必象马云所说(今天你对我高抛低吸，明,10988,29,2017-04-03 12:38:44,0.6194224469747651
你们牛B,10059,39,2017-03-05 23:18:39,0.5676492832004008
航空股必成3年10倍成长股，相信巴非特，相信价,10743,38,2017-04-02 20:08:55,0.9799244697372977
我的天呀，中国新闻网乌鲁木齐电3.31号南航和新,12749,36,2017-04-01 12:54:19,0.5159734477378399
持有南航的小散都希望别人出局，自己留下，所以,10611,36,2017-04-02 19:41:39,0.19063191990742867
南方航空(600029)大宗交易数据一览(04-28),14362,9,2017-04-28 18:16:10,0.43149950497906864
战略联姻美国航空 南方航空急补国际业务短板,38371,39,2017-04-03 04:21:07,0.9861489205065266
经营数据稳健增长，携手美航混改启航,26983,44,2017-04-01 19:05:44,0.9786244441952744
南方航空：正在筹划重大战略合作事项 23日起停,53226,71,2017-03-23 18:04:11,0.8656089008716824
四十五元的征途上，南航今天是最后一次的回调，,19260,42,2017-03-31 10:41:27,0.020734464189755553
南方航空首季纯利15.5亿元人民币 同比跌42%,21110,13,2017-04-28 19:06:06,0.27761246732144185
南方航空自空客S.A.S.购买20架A350-900飞机,14130,9,2017-04-26 18:29:49,0.0819662966617778
600029:南方航空关于购买飞机的公告,21147,12,2017-04-26 19:18:23,0.639734579080037
本来那天看到你那句“认输，走了”，觉得你股品,9367,17,2017-04-15 16:43:55,0.523366812499213
走了，认输,11134,15,2017-04-11 15:12:15,0.5568901543072187
那个易什么的，进来看看贴,2800,5,2017-04-11 11:10:14,0.27801610877391136
我们可以将底部形态简化作两种，即尖底与圆底。,4132,28,2017-04-23 13:04:29,0.5118271116851465
9.6的本，何时能回[哭][哭],6005,11,2016-11-14 13:10:36,0.7003305901636099
今天买入，继续涨。,28220,39,2016-05-11 15:39:49,0.8599127243778018
600029:南方航空2017年3月主要运营数据公告,32650,11,2017-04-13 16:53:00,0.5673886676872041
相亲、拆迁与股市中的＂改革牛＂何其相似29,77306,36,2016-01-20 11:45:39,0.9999228942513324
