标题,帖子数,回帖数,时间,情感
已经清仓！上交割截图一一一一一一一一一一一一,930,14,2015-09-02 12:50:04,0.9526854670025319
做空联盟真的实力强大，策划完美,1594,8,2015-09-03 01:43:33,0.9980665475548594
中国石油财务费用又成第一：半年124亿元,7709,9,2015-09-01 10:06:07,0.04970981155597476
【调查】亲，你今年赚钱了吗？,1321,24,2015-08-31 15:14:08,0.37549775014333575
中石油不能拉，把这大象拉起来不仅救不了中国股,1416,49,2015-08-26 14:26:02,0.2757775125759805
中石油首次提交页岩气探明地质储量 在川探明3个,7661,6,2015-08-31 15:19:31,0.8929227705310052
问一问中石油的管理层：中国石油这只股票既然不,1571,10,2015-08-23 12:35:29,0.008106772131947215
假设今晚国际原油在涨5%，明天中石油还会砸盘么,908,10,2015-08-31 21:11:04,0.3991280240498759
此消息说中国石油将大举上攻，你准备好了吗？,870,98,2015-08-27 18:15:12,0.10193490808510042
8月28日国内四大证券报纸头版头条内容精华摘要,3939,55,2015-08-28 06:54:28,0.5268304220296917
亲身经历：四次成功逃顶 如何识破A股的大泡沫,1446,9,2015-08-30 13:10:31,0.7049391504336664
我已买进，等待主力庄家拉升_______请看交割单_,886,13,2015-08-29 17:31:21,0.05253635246272381
红旗不会倒下 希望就在前方！,1126,5,2015-08-25 16:01:33,0.49225423760015774
央行双降也拯救不了大盘,938,6,2015-08-25 22:10:46,0.7426834427419262
油气价继续下降 估值偏高,2411,7,2015-08-29 09:14:02,0.7611552616627524
受油价低迷拖累，全年业绩承压,3286,8,2015-08-28 13:21:55,0.7697508700968823
中国石油：证金持有3000万股,3203,83,2015-08-27 20:25:56,0.05672517255522047
中石油上半年净利润大幅缩水逾六成,2055,24,2015-08-27 19:38:56,0.001642138890025513
工商银行中期净利1490亿 多家公司发布业绩,2099,24,2015-08-27 16:56:40,0.6563492545927293
破净潮已出现 市场底部临近？,811,20,2015-08-25 19:36:04,0.08911573214264867
中石油发力 2020年新疆将成陆上最大油气进口通,2023,16,2015-08-26 12:53:51,0.6795939859990716
【讨论】中石油的走熊能否换来中小创的再次雄起,1109,9,2015-08-26 09:04:20,0.5400639857776369
破位2900点会有一次较大的反弹行情 《大盘后市,977,21,2015-08-25 16:23:04,0.6520484090335525
天猫与中石油湖南销售战略合作 推出互联网 平台,1631,11,2015-08-25 14:55:02,0.7681164383973312
【木头】满仓抄底集结号,880,9,2015-08-25 18:08:50,0.15954873068524278
中国石油(601857)融资融券信息(08-24),3228,22,2015-08-25 08:16:04,0.5962429800784687
全球股市暴跌A股遭遇重挫 散户感叹只剩等待,1083,32,2015-08-24 16:13:12,0.883671395415294
9.01元满仓买进683400股，老子宣布抄底成功！,31266,37,2015-08-24 14:08:46,0.17956335732433892
【讨论】石化双雄盘中奋力拉升为何起不到效果了,78073,42,2015-08-24 14:18:04,0.5372768697165582
庆祝石油立马跌停,733,13,2015-08-25 14:40:16,0.0018973607027851225
刚买中石油，高手看看我这样画趋势线对不对，刚,925,26,2015-08-20 19:40:24,0.1552512974262874
一招化解囚徒困局！,1165,26,2015-08-24 19:25:25,0.38969032918809576
闪开、、、闪开、、点鞭炮了,715,9,2015-08-25 14:41:26,0.13958218749855
午后多只大盘股翻红 中石油涨逾3%,32505,48,2015-08-24 14:12:51,0.07004671646245408
暴跌后等待超跌反弹,6720,103,2015-08-24 16:06:07,0.5883887896856651
石化双雄奋力护盘 中国石油逆市拉升翻红,2436,120,2015-08-24 13:55:47,0.03742192701406277
沪指重返3200点 中国石油绝地反击,2185,135,2015-08-24 13:28:45,0.2444273313132168
机构：A股惊现18年来一大奇观,39054,312,2015-08-24 15:10:03,0.16541877374007963
A股现18年来一大奇观,1361,51,2015-08-24 14:58:59,0.5455469130944037
沪指重挫8.49%失守年线 两市逾2100股跌停,1050,27,2015-08-24 15:16:59,0.47385513838630045
沪指跌破年线创出股灾以来新低,941,20,2015-08-24 15:23:59,0.08511930377435917
宣布暂停股指期货，三分钟爆掉空头,780,15,2015-08-24 14:07:44,0.14332309142060473
石油护盘开始，大家快杀进去！！为国护盘！！,817,25,2015-08-24 13:28:28,0.002514503370121157
别了Ａ股！从此永远不再相信整府过假！,1233,34,2015-08-21 10:54:03,0.7949474092292274
中石油首批智慧加油站落地 谋求油气销售业务改,1611,17,2015-08-21 01:50:00,0.47147480999645597
中国石油(601857)融资融券信息(08-20),1376,9,2015-08-21 08:12:43,0.5962429800784687
