标题,帖子数,回帖数,时间,情感
东兴证券今日超大单流出排名第5名(02-17),19436,12,2016-02-17 16:09:43,0.3442776963783689
东兴证券今日超大单流入排名第2名(02-16),22449,7,2016-02-16 16:30:02,0.5498270676730547
两市资金净流入达70亿 追捧计算机等板块,140553,13,2016-02-17 05:00:51,0.8810152995461817
大盘的反弹目标位置,14585,29,2016-02-04 20:33:05,0.897036270336928
【热点直击】券商股极速上冲，引发股民热议！ ,43502,6,2016-02-16 10:47:33,0.9784795800965981
601198:东兴证券2016年第一次临时股东大会决议,49865,3,2016-02-16 18:42:39,0.6091879692055608
601198:东兴证券2016年第一次临时股东大会的法,37932,0,2016-02-16 18:43:09,0.8710457977784521
明天又看好的两只潜力股，具有操作性，粉丝优先,38144,169,2016-01-24 13:48:45,0.21389558780821494
主力涨停出货,24355,19,2016-01-08 14:35:59,0.4174268664802988
601198:东兴证券2016年1月财务数据简报,60473,22,2016-02-05 17:11:50,0.2033940119443962
601198:东兴证券关于董事任职的公告,37005,4,2016-02-04 16:31:00,0.12882003863582436
早上又卖对了,9579,16,2016-02-04 11:12:04,0.623758728621436
601198:东兴证券2016年第一次临时股东大会文件,49250,12,2016-02-03 19:17:58,0.6353239967181803
东兴走势浅见，年前最后一贴,20893,16,2016-02-02 17:25:00,0.8034529605328742
就你东兴跌的厉害，我30的本啊,11146,18,2016-02-01 11:00:58,0.2692727529920135
熊市如何炒股,19488,30,2016-01-31 16:33:31,0.3145031820637605
东兴证券还会走下跌行情,47720,337,2016-01-22 13:07:10,0.9573508447670872
感觉明天将会见底，套牢无需再割肉，空仓则时买,17883,28,2016-01-28 20:45:34,0.2209870296617057
继续打造大投行大资管大销售业务价值链,15838,5,2016-02-01 04:07:52,0.8870851539544361
十大机构论市：“暴力”洗盘开启 市场进入震荡,584114,888,2015-11-18 15:12:04,0.9516959830759861
下周分析（2.1—2.6）。上周立贴，预破2800，预,17987,22,2016-01-30 15:15:21,0.8577070413830852
601198:东兴证券关于召开2016年第一次临时股东,46864,6,2016-01-29 17:22:27,0.27778356188622566
东兴之我见,151605,229,2015-12-27 16:36:04,0.3609790547308728
601198:东兴证券关于公司非公开发行A股股票后填,60498,16,2016-01-28 19:53:16,0.13950283037700895
601198:东兴证券第三届董事会第二十三次会议决,43316,8,2016-01-28 19:21:02,0.031693692728110734
东兴证券！风口浪尖处，切莫盲目炒作,6476,10,2016-01-12 16:55:59,0.0047743814668183004
601198:东兴证券关于调整非公开发行股票预案的,65385,17,2015-11-17 18:35:20,0.3954057816788745
601198:东兴证券关于最近五年被证券监管部门和,36368,5,2016-01-28 19:53:02,0.6283925942816205
大盘的目标位置,17964,56,2016-01-24 14:41:54,0.9063403197848323
东兴证券：短线这么走，我们还能看到后面的希望,36394,69,2015-11-30 20:04:11,0.8116684349888359
东兴可以搞了，券商可以搞东兴和西部了，5分钟,11409,23,2016-01-28 10:29:51,0.056119205222381785
东兴证券--后市之鉴,20327,94,2016-01-25 09:38:29,0.6645074041378072
今年的盈利，今天吐了近一半，明天怎么样还不知,9788,10,2016-01-26 21:31:14,0.05754364004786394
市场的筑底过程非常折磨人,30680,31,2016-01-26 15:00:07,0.5355124691010793
今天会休息吗？,31210,174,2016-01-05 09:01:02,0.40999242324132024
东兴证券今日超大单流入排名第17名(01-19),23351,10,2016-01-19 16:18:19,0.6427181349864498
绝对收益的黎明可期待,8081,12,2016-01-25 21:45:44,0.9773187746957959
助你股市长虹11月份是个收获的季节，这话是真的,30531,57,2015-11-25 20:10:11,0.9875958080064903
市场化救市也是利好,7967,22,2016-01-22 19:11:57,0.44767845850986676
东兴证券涨到50元，波段操作,62811,65,2015-08-31 19:28:41,0.33047312974599774
“资管系券商第一股”东兴证券业绩堪忧,36471,12,2016-01-23 03:33:08,0.09012523088391633
13.21 分，日内卖点,8471,30,2016-01-19 13:22:43,0.057052261312107944
这两天砸盘东兴证券者，没命过春节！,7419,9,2016-01-22 11:18:57,0.2282686535228795
盲目崇拜大师，让你输到屎！,12138,16,2016-01-13 17:10:09,0.9758202949218955
上午没看盘，今天不打算操作了，周一看机会再说,13194,28,2016-01-22 12:55:19,0.4294653196800232
现在看，东兴顶背了，会有一波调整,24238,33,2015-12-18 14:23:05,0.46381358611885515
东兴证券今日超大单流出排名第15名(01-21),19279,6,2016-01-21 16:23:16,0.27194118868238626
东兴证券今日超大单流出排名第15名(01-18),21100,8,2016-01-18 16:10:57,0.27194118868238626
给吧友的建议,10439,14,2016-01-21 20:08:10,0.3433308752209363
！东兴证券 短线操作的股友注意啦！,30951,18,2015-11-18 19:39:07,0.3733423566039896
东兴证券的日线风险处于券商板块最高位,32362,49,2016-01-19 13:59:04,0.6762854539638159
东兴证券今日超大单流出排名第18名(01-20),17139,6,2016-01-20 16:22:10,0.42401666186611897
东兴证券去年净利20.44亿 同比增96%,25523,12,2016-01-20 08:34:01,0.790584487086397
东兴证券：今天不涨，那就明天,15594,17,2016-01-18 13:57:59,0.27873989218377637
大盘低开低走确定了，2850有可能开盘就破,17087,18,2016-01-16 16:22:35,0.08018236902208709
601198:东兴证券2015年度业绩快报公告,117402,34,2016-01-19 19:16:25,0.5898679045629389
对于当前操作的三点建议,5866,9,2016-01-19 21:30:39,0.17515592734867802
2016年1月18日盘后分析 今日，股价早盘低开到26,15801,24,2016-01-19 09:23:38,0.8228994696567353
下周大盘将迎来一场关键战役,23033,24,2016-01-16 14:09:12,0.836228881342965
纯数据分析：东兴证券的强度相当于计算机应用版,11379,10,2016-01-15 23:50:20,0.9897132259819927
东兴证券分析,18372,31,2016-01-18 12:12:36,0.8613832738257329
券商必然创新低：熊市IPO停,佣金缩水，自营亏,35509,44,2015-09-24 11:14:39,0.7154048892447542
今天走的不错，买点就快来了,18827,35,2016-01-15 15:01:56,0.9571992456630913
短线反抽虽被破坏 但转机逐渐到来,4441,2,2016-01-16 11:12:21,0.6334488555794433
东兴证券今日超大单流出排名第11名(01-15),20012,5,2016-01-15 16:35:46,0.18966533116575435
东兴证券今日超大单流入排名第13名(01-12),26797,4,2016-01-12 16:29:51,0.6304322079846292
东兴证券明日分析,31513,40,2016-01-14 15:22:12,0.9572253659601762
东兴证券(601198)盘中即时分析01-14 今天不用做,43978,97,2016-01-13 17:48:56,0.9144047530103735
601198:东兴证券:2016年东兴证券股份有限公司债,75907,29,2016-01-14 20:41:26,0.8099448039511387
券商股集体走强 东兴证券领涨,45766,29,2016-01-12 09:56:31,0.8170721955010999
东兴证券被曝资管产品巨亏 曾因系统瘫痪遭问责,8189,19,2016-01-08 12:24:00,0.016450997631930142
周四能否等来救命稻草？,41972,35,2016-01-13 19:58:59,0.8928989694614353
今日午评（贴内分析个股）,12083,20,2015-11-11 12:11:26,0.9308747086548667
12月业绩点评，营业收入边际改善,73753,18,2016-01-13 19:05:56,0.5341812590023006
601198:东兴证券:2016年东兴证券股份有限公司债,68151,14,2016-01-13 10:07:28,0.8099448039511387
明天低开回踩26.10,30194,90,2016-01-12 14:43:42,0.12645326831152448
601198:东兴证券重大事项停牌公告,428339,117,2015-11-11 00:00:00,0.5234581108684342
【热点追踪48期】东邪西毒再次发力，行情将如何,574065,13,2016-01-12 14:47:58,0.9923617187587772
注意要点,20153,48,2015-11-23 10:42:19,0.818181818181818
卖儿卖女买股票,7454,17,2016-01-11 10:55:10,0.6664647001289801
东兴下午大跳水，不服来辩,7099,12,2016-01-12 11:11:32,0.021676711168555074
东兴证券今日超大单流出排名第9名(01-11),23032,5,2016-01-11 16:22:27,0.2270820098996772
今天东兴大阳包阴，是短中线炒作的好品种！,136237,117,2015-12-16 09:21:46,0.026872482937625453
601198:东兴证券:关于上调东兴证券股份有限公司,39944,8,2016-01-11 18:49:58,0.8118432088329415
个人对当前股市的看法,17618,85,2015-12-16 17:51:25,0.941878694556059
成本32.今日25.7跑路，持股一月余。券商不碰了.,10727,14,2016-01-11 17:31:59,0.026892909056822845
601198:东兴证券关于公司主体信用等级及债项信,56765,20,2016-01-11 18:51:49,0.28997792213773665
周末消息偏利空，大的系统性风险近在眼前，技术,23444,35,2016-01-09 17:28:41,0.3458435554043626
601198:东兴证券2015年12月财务数据简报,98007,30,2016-01-08 18:47:00,0.20524741394873058
把矛头指向注册制的，不是用心不良，就是傻的可,4680,6,2016-01-11 14:54:56,0.04842465072678215
！！东兴证券：走势为何会突然变成这样？,9270,38,2016-01-10 22:25:10,0.26596217601809424
注定是本周的趋势！,3963,7,2016-01-11 08:29:02,0.9380837726158603
601198:东兴证券2016年公司债券信用评级报告,155103,8,2016-01-10 16:19:38,0.0806767665728092
601198:东兴证券债券发行公告,157295,14,2016-01-10 16:20:23,0.30728991775283365
601198:东兴证券公开发行公司债券募集说明书摘,131870,3,2016-01-10 16:19:16,0.03076165816404486
601198:东兴证券公开发行公司债券募集说明书,137424,4,2016-01-10 16:20:22,0.08837714108308814
操作十余年，总结下自己的感悟精华！,38380,75,2015-12-18 19:08:18,0.9647698694142368
关于东兴，十年草菇经验详谈,9343,13,2015-12-24 09:38:03,0.5928937333480357
【讨论】券商股午后突现暴涨的原因是？,68639,20,2016-01-08 13:38:20,0.5580803259966431
今天涨停价买进东兴，希望下周别套我哈,13118,14,2016-01-08 15:53:33,0.8645899857475473
那我就说说股灾中正确自我解套的操作方法,11332,25,2016-01-08 14:00:32,0.9395885928586227
东兴证券今日超大单流入排名第2名(01-08),29919,3,2016-01-08 16:14:09,0.5498270676730547
十分钟之内起飞。,6862,22,2016-01-08 10:23:50,0.5824157045657894
怎么是这样的图？,3187,10,2016-01-08 10:35:21,0.6198830409356725
上联：去年你融我融大家融融到破产.下联：今年,5277,12,2016-01-07 13:28:29,0.9825402789342509
注意点 史玉柱威风大了，马云肯定不服输啊，中,10512,13,2015-12-19 21:47:19,0.8531600490346479
有熔断真好，满满的幸福感[献花],13644,20,2016-01-07 10:02:43,0.5243980536012707
大盘见顶在即，请赶快逃命,12183,16,2015-12-16 11:47:15,0.2677588552305018
32.4的成本何时能解套,9370,29,2016-01-06 10:10:17,0.6809054037901613
东兴证券定向增发获受理,73581,38,2015-12-30 05:20:13,0.6913976282723084
刀尖上的旅行——时机篇,30850,192,2015-12-21 21:08:24,0.8499092358904553
如何看待熔断机制以及操作应对,7855,23,2016-01-05 13:32:32,0.5003892049913732
呕血新歌,7307,22,2016-01-05 08:08:57,0.7944037689390736
熔断机制与今天是什么利空导致大盘超预期大跌呢,21588,22,2016-01-04 13:59:15,0.10890662119616279
股票K线图 ，图文讲解,12799,31,2015-12-21 14:27:04,0.9918991344623838
2015年报：光大证券年报10送转20外加10派6元？,16830,9,2015-12-30 18:12:55,0.006497905959466865
601198:东兴证券关于东兴证券(香港)金融控股有,86201,26,2016-01-04 17:15:53,0.9759915344369898
哈哈哈  笑死了~~~开年第一天 熔断了 ~！兄弟们,7810,12,2016-01-04 14:36:07,0.8752766168505198
经典牛股形态已成型,53123,98,2015-12-17 01:02:32,0.5740272696308035
东兴——下午涨停！,5605,11,2016-01-04 10:28:41,0.692983646314198
中兴卷商龙头，下周王者归来。,34991,58,2015-12-12 17:02:25,0.7807098207427758
东方资产双轮驱动战略出炉,11208,6,2016-01-03 23:29:39,0.9870171738184806
恭喜恭喜！收益满满的，好票不会多，抓住了才不,21512,38,2015-12-23 19:53:03,0.8630106786294999
今日收盘价30.60元，待验证,7168,13,2015-12-31 14:10:08,0.8598320764015903
增发价33现价30 该怎样做你懂的,6129,13,2015-12-31 09:58:53,0.8468834269049728
关于投资股票的一些经验之谈,9469,71,2015-12-15 14:53:33,0.9244994515882783
601198:东兴证券关于中国证监会受理公司非公开,107971,58,2015-12-29 16:33:15,0.54877633637278
东兴作为大盘发动机会再次发动,16368,21,2015-12-29 16:44:22,0.6678190322163317
东兴证券  短期底部探明~~周一随券商股一同高开,26841,43,2015-12-25 16:37:20,0.45484777554480704
券商股全线翻红 东兴证券涨3%,27467,5,2015-12-29 10:41:28,0.10125555411196285
东兴64在向你招换,55895,129,2015-12-16 01:07:52,0.8501598100548057
增持公告！！！,21368,25,2015-12-24 14:19:42,0.1740851772109493
601198今天反弹太弱，成交量低迷。初步判断为下,20507,19,2015-12-25 16:01:48,0.8730228067895228
如果自认为人大通过注册制就是大利好那就是不懂,57185,40,2015-12-27 19:40:58,0.23930471134737008
12月最后三个交易日调整极限位置应在27.6-27.8,11416,12,2015-12-28 16:09:24,0.03667458659640854
小双底形态,34402,144,2015-12-08 21:06:43,0.7874747701973641
601198东兴证券：调整结束时，就是潜龙出渊的时,18814,13,2015-12-24 11:07:56,0.2653901539990927
这里有没有买了两年的股票，现在还在为回本而折,5520,15,2015-12-28 15:57:07,0.4076143439955602
洗盘结束，下午暴力拉升,13826,40,2015-12-23 13:07:07,0.8820914801171934
最后一次打压,88819,212,2015-12-11 09:34:25,0.36561805089131594
农林牧渔行业：三大产业融合促农业现代化 推荐4,53252,10,2015-12-27 14:53:33,0.9583598716416415
*东兴证券你已经知道的和不知道的，都在这里！,70627,34,2015-11-11 22:54:18,0.34426437957778133
东兴证券   明天将继续向下寻找支撑~~~,38028,127,2015-12-24 18:12:29,0.8188367037885024
每10股送10股转增10股派10圆的方案可以期待.,12480,11,2015-12-23 07:12:21,0.010155739414680398
注册制落实 利好卷商 周一涨停了啊 抓紧时间上,20843,28,2015-12-27 13:03:37,0.6178234595708959
【讨论】散户宣言：任主力宰割的日子一去不复返,25570,8,2015-12-25 09:07:37,0.8801942212004914
601198:东兴证券关于变更保荐机构及保荐代表人,92693,50,2015-12-24 16:14:58,0.333333894416612
东兴证券 缺口不补  不可能有大动作的~~~这两天,21954,51,2015-12-23 13:37:44,0.1383901007816022
明日探底反弹还是杀向3550？,16787,39,2015-12-23 19:53:12,0.6849075359460056
东兴证券谁有耐心等待1个月，包你没事,有的点赞,3653,4,2015-12-24 10:23:34,0.17185624956370782
发生重大亏损的最大理由,8195,9,2015-12-13 20:16:24,0.1602670254444144
东兴证券(601198)龙虎榜数据(12-23),72306,27,2015-12-23 17:03:34,0.7977135927251349
龙虎榜：冲高回落 一游资大举出货7704万,66926,14,2015-12-23 20:47:55,0.633234772039515
东兴证券(601198)盘中即时分析12/23,182531,170,2015-12-22 20:23:39,0.9345928562320303
ma的，追高了，艹33.4元进的,12578,36,2015-12-23 14:30:32,0.39649036561138595
我擦嘞，我们小散又成接盘侠，还有谁没忍住就，,4176,10,2015-12-23 14:51:56,0.018427457156741323
苦呀，32.95进的，又一次套我了,4377,11,2015-12-23 11:14:38,0.3934516987573038
早上的三只！,15272,35,2015-12-22 15:15:54,0.24162232142776263
为热烈庆祝本人晋升4星吧友，东兴今日将强势出,3866,6,2015-12-23 07:33:42,0.4768471064107722
东兴证券(601198)盘中即时分析12/22,188155,152,2015-12-21 18:13:27,0.9345928562320303
说句实在话，我们都冤枉主力了，纵看这几天的走,10521,18,2015-12-22 14:39:59,0.16639987396452893
道股说今： 预计今日A股将低开，建议逐步逢高止,31250,43,2015-12-21 09:20:46,0.1241858558142902
年前收官之战已打响，年末金股预定中，新来的一,11780,28,2015-12-22 09:03:18,0.29590284529848054
600694已经强势冲击涨停，目前总收益35.33%,5514,19,2015-12-21 13:51:03,0.9344800849514338
对于普通投资者而言，这样做的真的没必要，去理,13794,21,2015-12-15 19:53:12,0.9534422200214876
2014--2015西部证券龙头，2016年呢？,15877,18,2015-12-16 15:39:27,0.30852250208381815
东兴证券(601198)盘中即时分析12/21,176983,288,2015-12-18 20:31:09,0.9345928562320303
东兴证券！！ 现在的情况利害已分明！不能犹豫,5126,11,2015-12-14 17:13:03,0.0169470593275709
吐槽的散户朋友要醒醒了,130603,273,2015-12-18 10:10:59,0.21113029831749808
券商再起风云，东兴执牛耳，西部王归来！ 年底,17050,19,2015-12-14 18:27:59,0.9821619645737886
东兴证券(601198)盘中即时分析12/18,109678,186,2015-12-17 22:01:07,0.9345928562320303
下周分析（12.21—12.25）。昨晚周五睡了特别舒,25525,25,2015-12-19 13:18:17,0.93771210736697
东兴证券今天怎么操作？请看分析：,87771,68,2015-12-17 06:33:07,0.6735817843133418
今天总算卖了。。。,12477,15,2015-12-17 15:25:22,0.15118610524638743
东兴搞不到的，西部是二选啊,19180,18,2015-11-06 10:19:32,0.26327651593782575
即将见底！行情开启中！,13966,37,2015-12-13 20:53:41,0.9708580698714742
让老夫卜一卦.........下午大盘微红，东兴涨幅5,7240,20,2015-12-18 10:55:42,0.5054694543915491
【讨论】东兴证券冲高回落 明日行情如何演绎？ ,47548,7,2015-12-17 21:18:28,0.9963369199616826
持股,22582,29,2015-11-10 15:44:15,0.20005327733018596
东兴证券(601198)盘中即时分析12/17,142322,157,2015-12-16 21:43:37,0.9345928562320303
大盘怎么走？东兴如何炒？看我分析：,14565,29,2015-12-17 19:15:03,0.8844661060096396
12.18日大盘T+0点位，风险管控,6355,4,2015-12-17 19:58:14,0.49759495413963406
东兴证券已连续上涨6天，是继续上涨还是反转回,15829,41,2015-12-17 13:29:16,0.019255145478479285
只做龙头东兴证券,10935,15,2015-12-14 15:33:24,0.2391890693814861
据路透社：证券板块领头羊已经出现了，即将爆发,33599,17,2015-12-07 23:45:43,0.8183953631187642
东兴证券——不可恋战，逢高减仓，,28981,127,2015-12-16 10:16:20,0.9944288601826117
东兴证券今天冲击涨停板！本周冲到35元！！,42043,43,2015-12-14 12:04:42,0.3842774488380727
东兴证券今日超大单流出排名第12名(12-16),60791,11,2015-12-16 16:05:57,0.23298967439582807
这几年的经验之谈，让我总结了一些心理战术,13659,82,2015-12-15 15:01:33,0.33212960195459396
今天高开就跑掉的兄弟来握个手我们胜利大逃亡了,3159,15,2015-12-17 09:44:27,0.6628801323114786
龙虎榜||高开低走  游资大举出货机构踊跃接盘,74974,24,2015-12-15 21:04:28,0.4402345610373748
证券股互比差距如此惊人！问主力智力？？？,13948,40,2015-12-15 11:46:24,0.018293355804879674
未来市场操作需要注意六大要点，简单看下自己观,3538,26,2015-12-16 11:29:11,0.9946138763223555
东兴证券王者归来，近期目标位38元！,97385,72,2015-12-02 18:10:13,0.9648388363695793
东兴证券至少再拉三个涨停板……！拭目以待？,209353,142,2015-11-18 08:27:07,0.9471947904726239
东兴证券(601198)盘中即时分析12/15,56651,128,2015-12-14 21:27:52,0.9345928562320303
东兴证券(601198)盘中即时分析12/16,87432,178,2015-12-15 20:06:42,0.9345928562320303
东兴二天放量穿过20日线压力，旗型调整结束新主,27667,16,2015-12-13 12:25:19,0.6475365857510129
短线的最高境界是不停的追逐涨停,16683,157,2015-12-15 21:28:01,0.9531516468390983
为主力在今天尾盘的付出和努力点赞！,8576,16,2015-12-16 15:01:59,0.9401659653168731
一波荡漾后，3528不应是高点；（附周三关键点）,4723,11,2015-12-15 19:57:50,0.7494661062606401
601198:东兴证券关于向合格投资者公开发行公司,103834,37,2015-12-15 20:02:41,0.7975762821651631
仙人指路,9682,21,2015-12-15 09:56:07,0.7901094453202276
东兴证券(601198)龙虎榜数据(12-15),86375,44,2015-12-15 17:13:54,0.7977135927251349
东兴证券今日超大单流出排名第13名(12-15),43725,13,2015-12-15 16:06:36,0.2989667561336772
神棍：周二股指整体呈震荡整理格局,4982,10,2015-12-15 20:40:13,0.04147544496856992
【讨论】多头主力下定决心完爆空头？,37345,12,2015-12-15 09:24:15,0.8435290155594014
龙虎榜||强势封板 多家顶级游资联手抢筹,64341,9,2015-12-14 19:55:31,0.9792742413192741
601198:东兴证券股票交易异常波动公告,69678,12,2015-12-14 19:53:05,0.9031277112327267
东兴证券(601198)龙虎榜数据(12-14),82196,12,2015-12-14 17:18:06,0.7977135927251349
炒股一定要有耐心，判断了趋势向上，判断了蓝筹,12777,25,2015-12-14 19:46:04,0.9604208721432838
开盘买入601198东兴证券,6952,10,2015-12-10 09:43:05,0.663404283225601
最近道股直播室吹的票还不错，介绍大家做的几个,11837,45,2015-12-14 16:06:09,0.08301193004041041
眉飞色舞躁动 券商暴力变盘,22124,27,2015-12-14 15:03:19,0.6145930272468985
东兴证券(601198)盘中即时分析12/01,117920,160,2015-11-30 19:05:07,0.9345928562320303
天霸 摸爬股市数10年 对 中茵股份 有一些个人看,4435,10,2015-12-14 09:13:47,0.9124418846064172
谈一下东兴今天走势的意义,32993,21,2015-12-10 21:42:17,0.47492092266943164
涨停抛了，买涨幅小的券商了！今天能收获14个点,10452,17,2015-12-14 13:57:21,0.45987191482901524
东兴证券(601198)盘中即时分析12/14,96056,150,2015-12-11 15:58:54,0.9345928562320303
如若快速完成最后一跌之后必演绎跨年度翻番行情,10582,15,2015-09-27 23:28:20,0.9874864573352661
异动 东兴证券601198：受益注册制 午后冲击涨停,9309,18,2015-12-12 15:32:27,0.7738348793536528
注册制推出将促券商业发展 概念股拉升,54935,12,2015-12-14 11:04:57,0.7795229764289661
东兴证券(601198)龙虎榜数据(12-11),92810,30,2015-12-11 17:19:51,0.7977135927251349
龙虎榜||宽幅巨震 三机构大举扫货1.34亿,60773,5,2015-12-11 20:49:51,0.8527362936208415
东兴买入价格27。83元还有没有比我高的。,17319,23,2015-12-12 09:29:45,0.15485106349274258
下周能到35吗？,18728,29,2015-12-12 09:58:21,0.3293418291102329
12月8日为券商股说句公道话,14696,12,2015-12-08 08:24:35,0.036576180955415816
凡见大盘不好，均应果断买入券商股：国家意志不,8221,6,2015-12-12 02:35:55,0.2540028242475061
东兴证券冲高回落警示了散户要这样操作,9388,18,2015-12-11 15:36:34,0.4474415242719907
东兴证券(601198)龙虎榜数据(12-10),80825,23,2015-12-10 19:26:30,0.7977135927251349
证券又到护盘时 12.10四,14279,19,2015-12-10 16:26:43,0.4528454465316366
东兴证券(601198)盘中即时分析12/10,10539,17,2015-12-10 09:50:47,0.9345928562320303
近几天不再做盘中实时，大盘今日跳水后形式不容,11622,19,2015-12-10 19:45:49,0.9782661699261557
券商股井喷 东兴证券大涨逾9%,32252,10,2015-12-10 10:20:24,0.030039403873286852
12月10日机构看市精编：尾盘杀跌释重磅信号,55487,18,2015-12-10 19:20:29,0.0049122902318875505
【讨论】券商股又异动了，上还是撤？,38854,19,2015-12-10 10:13:55,0.2240225654203356
东兴证券今日超大单流入排名第5名(12-10),39955,8,2015-12-10 16:04:19,0.6774342629868215
对东兴证劵的个人建议,126244,116,2015-11-10 13:20:05,0.05941891722480086
明天会低开，不会让今天追高买入的人解套。,9277,14,2015-12-10 15:01:58,0.46395632607781656
券商股大幅上涨 东兴证券涨停,34516,9,2015-12-10 09:54:18,0.012699680210457198
002474与601198的比赛正式开始,19293,108,2015-12-08 10:32:37,0.8861536796766543
下周分析（12.7—12.11）。12月4号，1198尾盘短,32262,34,2015-12-06 19:43:37,0.138760423903164
自从买入东兴证券，天天调整天天磨，心里那种滋,6792,20,2015-12-09 15:00:38,0.9435147153047996
谁在点击骗子中庶子的帖子，谁就上当。,4853,20,2015-12-09 00:51:20,0.002863674187314369
周三继续阴跌，控制仓位,6907,5,2015-12-08 20:42:53,0.36570373267398326
601198:东兴证券2015年第二次临时股东大会的法,38645,9,2015-12-08 19:18:01,0.7979817268329528
小散 坐好车了 明天启动高开高走 明天是最后一,14807,20,2015-12-08 16:39:58,0.06848625490625837
东兴证券(601198)盘中即时分析12/08,52370,64,2015-12-08 03:06:22,0.9345928562320303
601198:东兴证券2015年第二次临时股东大会决议,75171,40,2015-12-08 19:18:29,0.47686415185573505
孕育十字星，明天涨停！！！,103973,106,2015-12-01 15:04:49,0.30441605136509164
东兴证券明天看涨,22440,26,2015-12-07 19:08:21,0.24382098853107304
哈哈今天的2474,2554,14,2015-12-08 09:49:14,0.5
朋友，做股票这么多年，我从没见有主力会对股票,46410,47,2015-11-28 10:42:42,0.4312494218311843
东兴证券(601198)盘中即时分析12/02,176476,178,2015-12-01 15:30:26,0.9345928562320303
东兴证券(601198)盘中即时分析11/27 今日（26日,157912,143,2015-11-26 15:35:01,0.9816839195984677
东兴证券(601198)盘中即时分析11/26,73975,158,2015-11-25 22:09:57,0.9345928562320303
东兴证券(601198)-中庶孑-盘中即时分析12/04,210764,200,2015-12-03 15:33:35,0.9205193459847307
东兴证券(601198)盘中即时分析12/03,150526,239,2015-12-02 16:50:18,0.9345928562320303
东兴证券(601198)-中庶孑-盘中即时分析12/07,101292,122,2015-12-05 10:35:05,0.9205193459847307
不明白为什么那么多网友希望T+0，如果A股T0，我,17018,24,2015-12-06 12:33:29,0.21777558832630672
本来我明天看涨 但这两天 中瓜子 和几个没见过,8784,14,2015-12-06 21:51:19,0.01075296546597182
盘面大局无可厚非，只是时间问题，闲来无事发点,8086,16,2015-12-01 10:29:08,0.5892458718490624
601198:东兴证券2015年11月财务数据简报,55272,21,2015-12-04 17:57:55,0.16596550350466288
东兴证券17日复牌 券商板块跃跃欲试,101627,26,2015-11-16 15:34:22,0.6077049469154275
致中庶子之类者，烦请收起您们那些江湖术语，认,13934,22,2015-12-05 13:10:48,0.9659883444950121
东兴证券11月净利润2.22亿环比增58%,70982,34,2015-12-04 18:17:27,0.33585769443695235
东兴三角型调整结束，周一拉升救券商股，今天有,13389,4,2015-12-04 22:14:45,0.24822750944794736
11月,10641,5,2015-12-04 16:30:38,0.18011555254335565
下周一之前，如果不能突破30元，就全部清仓。,22926,22,2015-12-01 20:23:15,0.6223127003205879
明天哪二只股票有涨停板潜力？请去瞧一瞧！,13221,29,2015-12-03 19:08:09,0.26891964946635516
东兴主力进场开始走主升浪，、2015定增很快批准,45573,5,2015-12-02 22:58:28,0.8538267782908291
弱弱的问一下我28能不能解套[哭],15808,23,2015-12-03 18:25:06,0.5033694025004946
风格急转，周四暗渡陈仓策略！,13997,10,2015-12-02 20:49:21,0.920400784862701
龙虎榜||放量大涨 游资机构联袂扫货,59986,12,2015-12-02 20:44:12,0.9274212713281719
东兴证券(601198)龙虎榜数据(12-02),89056,25,2015-12-02 17:18:44,0.7977135927251349
东兴岂是池中物，一遇风云便化龙,11389,20,2015-11-30 10:24:01,0.5147695323666878
券商要担当稳定大盘的重任，东兴要担任券商的龙,67409,71,2015-11-21 09:16:34,0.8906871493380458
券商双龙东邪西毒(东兴证券，西部证券),32792,16,2015-11-09 10:13:44,0.8282948179848422
601198:东兴证券关于获核准设立7家分支机构的公,78893,32,2015-12-01 19:48:39,0.842028936357541
东兴证券获准新设立7家分支机构,49221,13,2015-12-01 21:26:41,0.5516951348971768
东兴证券今日超大单流入排名第10名(11-30),38454,10,2015-11-30 16:06:13,0.5736909124556163
东兴证券是市场的总龙头，第一目标36.88元！,117972,82,2015-11-10 12:54:46,0.6295102525434091
5万股24.8元全部清仓，亏损20多万元，但我不死,22979,23,2015-11-28 12:30:50,0.00738689822832983
要求证监会彻查机构对敲恶意做空东兴证卷！,11642,27,2015-11-27 18:29:12,0.05425195257889859
12月8号投反对票的理由。,12416,17,2015-11-27 10:23:24,0.024758256479620155
东兴证券今日超大单流出排名第19名(11-27),20671,11,2015-11-27 16:18:41,0.24033988053723654
复牌之后就天天跌，我套住了怎么办[哭],11341,9,2015-11-23 19:39:59,0.4124248337330386
飞机被打后，国际形势发生变化；有利中国经济发,93526,83,2015-11-26 09:00:13,0.9496144149229704
肯定东兴有什么好的消息。。你看看尾盘就他拉的,37004,26,2015-11-25 15:10:56,0.10409853178952744
券商天下真龙东方不败对决西毒后期走势分析,32858,47,2015-11-20 07:35:03,0.9245377793523941
机构吃货58笔？为什么跌停？下周一会不会开始拉,20714,17,2015-11-27 15:38:59,0.004961984193049274
601198:东兴证券关于2015年第二次临时股东大会,39304,13,2015-11-26 16:55:40,0.503104470294886
601198:东兴证券2015年第二次临时股东大会文件,29801,11,2015-11-26 17:00:45,0.5046538931630107
东兴证券今日超大单流出排名第9名(11-26),28157,10,2015-11-26 16:05:20,0.2270820098996772
呵呵，尾盘27.6清仓，我也是醉了、 18号卖了先,14346,16,2015-11-24 17:14:43,0.09523842596641907
