标题,阅读,评论,字数,影响力,时间
交通银行(601328)龙虎榜数据(09-02),23389,22,640,0,2015/9/2 19:11
上调A股评级,30684,3,948,0,2015/9/2 18:38
交通银行今日超大单流入排名第5名(09-02),6684,3,320,0,2015/9/2 16:11
还有十几分钟……今天能上7块，姐特么发自拍裸,6877,26,139,2.5,2015/9/2 14:46
内忧外患 A股能否绝处逢生,2933,7,912,4.5,2015/9/2 7:12
交通银行(601328)大宗交易数据一览(09-01),11067,9,460,0,2015/9/1 19:39
五百万手的买单，算恶意做多吗？,5665,13,140,2.5,2015/9/1 14:47
上半年业绩符合预期,11866,10,1014,0,2015/9/1 8:33
银行股单骑救主 华泰称下半年有30%绝对收益,39137,90,1748,0,2015/9/1 8:10
【讨论】尾盘异动拉升，中级反弹开始？,13656,14,390,4,2015/8/31 17:04
交通银行今日超大单流入排名第2名(08-31),12796,5,312,0,2015/8/31 16:06
早上进仓，我们又打回来了,9951,23,143,4,2015/8/31 16:01
华泰证券罗毅：金融国企改革是重头戏 三路线掘,33807,11,15932,0,2015/8/31 11:20
专访交行董事长牛锡明：交行深改 国际化提速提,51131,13,2689,0,2015/8/31 3:09
银行股作为王的男人冲在前线 成引领大盘反弹中,45856,157,3562,0,2015/8/30 8:31
金融改革的先行者，财富管理分拆是未来看点,20790,7,870,0,2015/8/29 9:04
拨备捉襟见肘，但估值吸引力较大，维持“增持”,13016,9,1214,0,2015/8/28 19:46
规模扩张稳健，关注混改实质落地,11544,6,1517,0,2015/8/28 15:47
601328:交通银行2015年半年报摘要,8072,2,154,0,2015/8/27 22:27
交行员工股权激励方案争取成为国有行中首家试点,30572,11,229,0,2015/8/27 19:12
抛！！！经济每况愈下，银行.券商离倒闭潮可能,28246,46,626,4.5,2015/8/26 13:18
停止股指期货,4337,19,122,3,2015/8/25 14:36
强烈要求关闭股指期货！取消印花税！恢复场外配,4699,11,214,3.5,2015/8/25 14:34
交行超跌严重，即将实质启动的混改第一单随时都,37903,13,224,3,2015/8/25 12:12
交通银行(601328)融资融券信息(08-24),6626,10,514,0,2015/8/25 8:17
证金公司，救市买股票的标准是什么，老子看他妈,10050,6,221,3.5,2015/8/25 7:53
透过‘梅雁吉祥’看本质,5761,10,279,2.5,2015/8/24 0:46
交通银行(601328)解禁股信息(08-24),9905,8,415,0,2015/8/23 8:08
解禁并非一定是利空！4.55增发～三年限售！时间,7990,12,293,3.5,2015/8/22 18:31
下周解禁：交通银行65亿定增股24日上市,52681,25,697,0,2015/8/22 9:24
交通银行股份有限公司关于筹划重大事项的停牌公,38670,13,545,1.5,2015/8/20 17:49
