日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅(%),成交量(股),成交金额(元),成交金额(亿元)
2010/9/16,2908.32,2917.85,2834.03,2857.79,-55.41,-1.9,7407428400,84198375910,841.9837591
2010/9/15,2965.54,2965.54,2905.63,2913.19,-51.82,-1.75,7161964200,86445964329,864.4596433
2010/9/14,2971.55,2984.47,2954.51,2965.01,2.69,0.09,7010590300,87204421695,872.044217
2010/9/13,2933.59,2977.08,2925.42,2962.32,29.77,1.02,6727990000,87536178972,875.3617897
2010/9/10,2928,2940.79,2890.04,2932.55,6.09,0.21,6508670400,83743163807,837.4316381
2010/9/9,2986.87,2986.87,2922.2,2926.46,-54.51,-1.83,8139555400,1.03248E+11,1032.482801
2010/9/8,2970,2982.72,2953.84,2980.97,-2.14,-0.07,7287200200,92660879129,926.6087913
2010/9/7,2979.3,2991.44,2959.9,2983.11,8.02,0.27,7351936100,85488193860,854.8819386
2010/9/6,2935.89,2980.42,2935.89,2975.09,54.89,1.88,9385568100,1.10466E+11,1104.661164
2010/9/3,2926.94,2929.55,2891.88,2920.21,-1.19,-0.04,7264102700,87724829649,877.2482965
2010/9/2,2917.74,2931.55,2903.03,2921.39,37.35,1.3,7070085100,88923142593,889.2314259
2010/9/1,2907.66,2931.76,2859.17,2884.04,-19.15,-0.66,7697557800,87931887194,879.3188719
2010/8/31,2905.15,2910.06,2889.81,2903.19,-11.82,-0.41,6576610400,79976347302,799.763473
2010/8/30,2874.25,2921.09,2872.92,2915.01,56.44,1.97,6574988200,77341616491,773.4161649
2010/8/27,2847.45,2861.07,2833.42,2858.57,8.47,0.3,4078958200,46699343358,466.9934336
2010/8/26,2853.11,2868.88,2836.13,2850.09,7.07,0.25,4867044200,51862922913,518.6292291
2010/8/25,2893.99,2904.66,2842.25,2843.02,-68.8,-2.36,6361062100,67048224427,670.4822443
2010/8/24,2892.13,2933.12,2866.8,2911.83,15.64,0.54,6109379600,65036592635,650.3659264
2010/8/23,2895.71,2920.54,2886.66,2896.19,-2.14,-0.07,4891551700,57772779300,577.727793
2010/8/20,2943.33,2951.96,2892.64,2898.33,-57.06,-1.93,7166330600,82298173112,822.9817311
2010/8/19,2940.77,2975.19,2928.01,2955.4,18.03,0.61,7692486500,91734587115,917.3458712
2010/8/18,2945.98,2962.75,2924.67,2937.36,-4.93,-0.17,7074760000,80832368101,808.323681
2010/8/17,2927.26,2949.73,2917.83,2942.29,20.21,0.69,7645291200,86700542871,867.0054287
2010/8/16,2851.22,2927.69,2843.02,2922.08,66.54,2.33,8106804300,91427507573,914.2750757
2010/8/13,2818.41,2856.04,2799.22,2855.55,39.16,1.39,5850772100,62923747790,629.2374779
2010/8/12,2822.79,2860.37,2810.1,2816.39,-33.83,-1.19,5989322700,65825613506,658.2561351
2010/8/11,2823.15,2864.36,2823.15,2850.21,17.57,0.62,5497913300,58786302173,587.8630217
2010/8/10,2920.4,2925.3,2832.08,2832.64,-85.6,-2.93,7843503400,84283699448,842.8369945
2010/8/9,2894.1,2922.62,2888.05,2918.24,20.58,0.71,7472639100,83431980844,834.3198084
2010/8/6,2848.16,2898.53,2821.03,2897.66,46.83,1.64,7491489500,82145150913,821.4515091
2010/8/5,2874.66,2877.31,2833.67,2850.83,-25.61,-0.89,6715758100,73038457567,730.3845757
2010/8/4,2858.35,2876.6,2818.25,2876.43,10.46,0.37,7131803900,75670144265,756.7014427
2010/8/3,2925.25,2929.61,2865.76,2865.97,-51.3,-1.76,8174836400,86870574135,868.7057414
2010/8/2,2868.28,2922.61,2867.45,2917.28,48.43,1.69,7174330000,73569074427,735.6907443
2010/7/30,2871.48,2876.14,2844.68,2868.85,-9.13,-0.32,6257559100,65224482367,652.2448237
2010/7/29,2866.77,2888.6,2852,2877.98,14.25,0.5,9596540900,92278224492,922.7822449
2010/7/28,2796.48,2866.4,2784.16,2863.72,68,2.43,7998595400,84516845765,845.1684577
2010/7/27,2803.76,2812.21,2785.37,2795.72,-15.33,-0.55,4979988400,55963991462,559.6399146
2010/7/26,2798.76,2811.95,2775.78,2811.06,17.98,0.64,5358002600,59848905278,598.4890528
2010/7/23,2787.52,2806.98,2769.44,2793.08,11.79,0.42,6451856500,70423335023,704.2333502
2010/7/22,2738.03,2783.14,2734.07,2781.29,33.95,1.24,6106480600,63576603000,635.76603
2010/7/21,2744.7,2766.21,2733.72,2747.34,5.83,0.21,7075709200,73734684585,737.3468459
2010/7/20,2685.46,2746.24,2685.46,2741.5,59.03,2.2,7312834500,80958216794,809.5821679
2010/7/19,2592.09,2691.94,2585.01,2682.47,66.34,2.54,5386807000,59826125817,598.2612582
2010/7/16,2597,2621.33,2573.79,2616.13,7.61,0.29,3506330200,35422326209,354.2232621
2010/7/15,2650.33,2680.44,2607.79,2608.52,-45.09,-1.7,4044045900,41444710868,414.4471087
2010/7/14,2640.93,2684.62,2640.54,2653.61,19.02,0.72,4668886000,49497106670,494.9710667
2010/7/13,2649.66,2649.66,2618.34,2634.59,-41.63,-1.56,4322850600,45125109071,451.2510907
2010/7/12,2647.42,2689.81,2636.65,2676.22,29.11,1.1,5846249100,63462262470,634.6226247
2010/7/9,2578.56,2662.16,2557.26,2647.1,71.18,2.76,5849304500,61470066938,614.7006694
2010/7/8,2591.51,2602.23,2564.64,2575.92,-4.56,-0.18,3405696600,35348760455,353.4876046
2010/7/7,2561.11,2580.61,2548.56,2580.48,17.58,0.69,3572090900,37059898462,370.5989846
2010/7/6,2504.87,2563.41,2502.93,2562.9,50.25,2,3971476200,38976836519,389.7683652
2010/7/5,2507.35,2529.43,2476.49,2512.65,-21.45,-0.85,3217857400,30922298985,309.2229899
2010/7/2,2523.04,2542.12,2462.2,2534.11,8.03,0.32,4491410000,43367318435,433.6731844
2010/7/1,2557.92,2574.1,2524.57,2526.07,-37,-1.44,3285764600,32478457404,324.784574
2010/12/31,3069.05,3129.45,3067.11,3128.26,64.16,2.09,6256607800,90545901164,905.4590116
2010/12/30,3063.05,3079.91,3027.9,3064.1,2.27,0.07,5428142900,70284275917,702.8427592
2010/12/29,3049.93,3062.56,3025.22,3061.83,16.9,0.56,4519277500,60134777207,601.3477721
2010/12/28,3084.82,3095.36,3041.33,3044.93,-54.78,-1.77,5632574900,74843956564,748.4395656
2010/12/27,3176.11,3219.66,3092.26,3099.71,-63.25,-2,7001710700,99855478580,998.5547858
2010/12/24,3170.64,3187.72,3139.45,3162.96,-25.65,-0.8,5513776700,72989136209,729.8913621
2010/12/23,3210.67,3237.64,3183.15,3188.61,-26.85,-0.83,6131584700,84430476449,844.3047645
2010/12/22,3253.82,3263.45,3201.67,3215.45,-34.06,-1.05,6993625800,98309032433,983.0903243
2010/12/21,3184.7,3251.55,3168.89,3249.51,70.85,2.23,7985242000,1.12462E+11,1124.616753
2010/12/20,3239.02,3249.76,3118,3178.66,-47,-1.46,7475969300,1.07522E+11,1075.219773
2010/12/17,3229.3,3232.84,3212.58,3225.66,-5,-0.15,4491914700,65697259729,656.9725973
2010/12/16,3246.01,3258.39,3224.12,3230.67,-16.98,-0.52,5679962500,79262377015,792.6237702
2010/12/15,3270.78,3282.77,3242.52,3247.64,-21.83,-0.67,7226978500,1.04793E+11,1047.931744
2010/12/14,3270.2,3279.37,3254.18,3269.47,8.41,0.26,8410424100,1.14929E+11,1149.287366
2010/12/13,3176.34,3261.34,3173.56,3261.06,99.08,3.13,9571373900,1.32088E+11,1320.883536
2010/12/10,3107.38,3172.16,3101.08,3161.98,38.61,1.24,5710810500,78069117443,780.6911744
2010/12/9,3156,3175.05,3122.2,3123.37,-48.52,-1.53,6615296500,83159036199,831.590362
2010/12/8,3194.9,3215.28,3166.77,3171.88,-28.46,-0.89,5951566300,87056105048,870.5610505
2010/12/7,3152.73,3214.69,3112.22,3200.34,34.77,1.1,5848365300,85548293130,855.4829313
2010/12/6,3168.88,3185.33,3140.56,3165.57,7.41,0.23,5636263000,80043207937,800.4320794
2010/12/3,3161.93,3171.38,3134.42,3158.16,3.1,0.1,5047535400,71387337327,713.8733733
2010/12/2,3185.76,3194.23,3154.32,3155.06,19.04,0.61,6102390800,89764278070,897.6427807
2010/12/1,3127.26,3150.44,3111.65,3136.02,-0.96,-0.03,4888266800,69472579579,694.7257958
2010/11/30,3187.53,3205.78,3060.44,3136.99,-53.07,-1.66,8576235500,1.20572E+11,1205.723285
2010/11/29,3183.54,3206.76,3159.46,3190.05,-4.8,-0.15,5899489200,88799073974,887.9907397
2010/11/26,3214.13,3224.52,3170.36,3194.85,-28.63,-0.89,6446782400,96226367197,962.263672
2010/11/25,3197.97,3227.05,3172.28,3223.48,46.44,1.46,8344209400,1.16948E+11,1169.482953
2010/11/24,3088.99,3177.41,3088.99,3177.04,69.87,2.25,7533208300,1.07688E+11,1076.884466
2010/11/23,3156.48,3156.48,3061.62,3107.18,-64.77,-2.04,7739959100,1.05281E+11,1052.814615
2010/11/22,3148.22,3200.47,3137.75,3171.94,-6.91,-0.22,8321277600,1.14303E+11,1143.029748
2010/11/19,3168.17,3178.85,3076.21,3178.85,30.88,0.98,8334765400,1.14673E+11,1146.729773
2010/11/18,3134.94,3158.63,3097.39,3147.96,44.06,1.42,6569729200,94476115838,944.7611584
2010/11/17,3124.11,3168.93,3087.51,3103.91,-65.63,-2.07,8325808000,1.18981E+11,1189.812316
2010/11/16,3311.62,3311.62,3155.48,3169.54,-145.36,-4.38,10830707200,1.54278E+11,1542.781133
2010/11/15,3298.74,3319.98,3241.76,3314.89,23.06,0.7,10231572400,1.44493E+11,1444.929524
2010/11/12,3484.61,3497.06,3284.35,3291.83,-218.14,-6.21,16073385000,2.24201E+11,2242.007911
2010/11/11,3490.74,3557.99,3484.89,3509.98,10.86,0.31,13897623300,2.09122E+11,2091.215248
2010/11/10,3507.2,3508.28,3470.97,3499.11,-24.84,-0.71,12007857800,1.7653E+11,1765.297833
2010/11/9,3547.44,3547.44,3498.62,3523.95,-24.61,-0.69,12245453300,1.70175E+11,1701.748767
2010/11/8,3534.19,3549.31,3506.38,3548.57,27.77,0.79,12647075900,1.74068E+11,1740.675818
2010/11/5,3538.99,3554.47,3498.28,3520.8,40.29,1.16,13768802700,1.96618E+11,1966.180415
2010/11/4,3426.46,3480.93,3419.64,3480.51,60.16,1.76,11679948100,1.64721E+11,1647.213938
2010/11/3,3462.74,3474.71,3419.08,3420.34,-42.79,-1.24,12635930300,1.78803E+11,1788.033298
2010/11/2,3484.23,3522.18,3449.72,3463.13,-9.86,-0.28,15491145000,2.33976E+11,2339.762285
2010/11/1,3390.41,3473,3390.41,3473,93.01,2.75,12626914800,1.86726E+11,1867.257625
2010/10/29,3400.26,3404.6,3351.6,3379.98,-17.71,-0.52,10045897000,1.45528E+11,1455.283659
2010/10/28,3390.43,3420.89,3371.44,3397.69,-6.18,-0.18,9834945600,1.41136E+11,1411.35882
2010/10/27,3451.43,3490.22,3398.1,3403.87,-62.21,-1.79,12376157000,1.77073E+11,1770.725521
2010/10/26,3491.47,3499.82,3436.46,3466.08,-15,-0.43,14263699900,2.05216E+11,2052.164572
2010/10/25,3386.85,3481.35,3366.43,3481.08,102.43,3.03,14543310500,2.08809E+11,2088.094047
2010/10/22,3365.6,3408.49,3346.11,3378.66,3.97,0.12,11636185700,1.63154E+11,1631.536185
2010/10/21,3404.72,3418.09,3344.96,3374.69,-22.19,-0.65,12388324500,1.75384E+11,1753.837127
2010/10/20,3304.22,3439.23,3301.01,3396.88,21.21,0.63,16652846000,2.35372E+11,2353.720575
2010/10/19,3300.52,3375.87,3280,3375.67,69.51,2.1,13044179100,1.65489E+11,1654.889145
2010/10/18,3345.8,3390.02,3288.78,3306.16,-21.52,-0.65,21788205100,2.67884E+11,2678.843703
2010/10/15,3204.72,3327.68,3199.12,3327.68,103.54,3.21,19341414000,2.45619E+11,2456.192963
2010/10/14,3245.13,3286.02,3215.03,3224.14,6.56,0.2,17961183800,2.27654E+11,2276.544586
2010/10/13,3176.89,3221.65,3165.58,3217.58,44.85,1.41,14460777300,1.95445E+11,1954.447199
2010/10/12,3121.64,3173.85,3106.22,3172.73,39.83,1.27,12736170500,1.78245E+11,1782.452198
2010/10/11,3069.19,3154.2,3069.19,3132.9,88.66,2.91,15873490400,2.12607E+11,2126.070666
2010/10/8,2965.65,3055.84,2963.24,3044.23,108.66,3.7,9999472000,1.34987E+11,1349.866346
2011/3/31,3257.16,3264.96,3210.17,3223.29,-32.79,-1.01,6450388000,86565372662,865.6537266
2011/3/30,3256.72,3274.98,3233.11,3256.08,-1.9,-0.06,7833633700,1.03272E+11,1032.719303
2011/3/29,3288.56,3309.2,3256.34,3257.98,-32.59,-0.99,10528016400,1.32908E+11,1329.080767
2011/3/28,3307.41,3328.07,3286.86,3290.57,-3.91,-0.12,9768430000,1.3903E+11,1390.30083
2011/3/25,3256.18,3304.26,3254.68,3294.48,43.12,1.33,8689597900,1.22021E+11,1220.21367
2011/3/24,3269.58,3273.37,3250.02,3251.36,-13.57,-0.42,6130424400,88058905863,880.5890586
2011/3/23,3222.33,3267,3216.65,3264.93,41.97,1.3,7207758500,98540423659,985.4042366
2011/3/22,3217.8,3227.8,3175.93,3222.96,15.85,0.49,5724868400,80009792794,800.0979279
2011/3/21,3220.68,3236.28,3194.15,3207.11,-8.58,-0.27,5910503700,84105739105,841.0573911
2011/3/18,3228.92,3239.96,3205.14,3215.69,18.59,0.58,6134016100,86845200065,868.4520007
2011/3/17,3216.29,3240.38,3185.08,3197.1,-51.1,-1.57,8568711400,1.17296E+11,1172.957276
2011/3/16,3204.92,3250.88,3202.93,3248.2,44.23,1.38,7885952000,1.11826E+11,1118.260957
2011/3/15,3250.6,3250.6,3147.96,3203.96,-58.96,-1.81,9603397900,1.29603E+11,1296.033152
2011/3/14,3238.91,3263.91,3230.11,3262.92,15.54,0.48,6368978300,94134688007,941.3468801
2011/3/11,3263.08,3290.7,3240.18,3247.38,-32.88,-1,6720833500,1.00306E+11,1003.060771
2011/3/10,3330.44,3330.44,3279.33,3280.26,-58.6,-1.76,7821264200,1.17953E+11,1179.52631
2011/3/9,3344.1,3355.49,3322.7,3338.86,1.4,0.04,7802636100,1.13534E+11,1135.3409
2011/3/8,3335.71,3342.71,3311.72,3337.46,2.95,0.09,8487865500,1.26306E+11,1263.063261
2011/3/7,3287.41,3337.47,3287.41,3334.51,63.84,1.95,11818719700,1.70407E+11,1704.067725
2011/3/4,3223.51,3273.66,3217.48,3270.67,48.95,1.52,8001391500,1.07402E+11,1074.018105
2011/3/3,3248.16,3271.64,3221.04,3221.72,-21.58,-0.67,10121999700,1.31218E+11,1312.177977
2011/3/2,3237.12,3257.42,3202.83,3243.3,-11.6,-0.36,8091064100,1.13592E+11,1135.920075
2011/3/1,3241.71,3273.51,3235.75,3254.89,15.33,0.47,8856695400,1.24041E+11,1240.407558
2011/2/28,3200.68,3241.6,3178.83,3239.56,41.94,1.31,7663066300,1.0925E+11,1092.499708
2011/2/25,3190.87,3213.79,3159.85,3197.62,6.68,0.21,6161927500,88275899352,882.7589935
2011/2/24,3170.24,3195.69,3157.97,3190.94,16.19,0.51,6648689300,94908281477,949.0828148
2011/2/23,3152.44,3182.19,3145.99,3174.74,11.16,0.35,7132485400,97251422739,972.5142274
2011/2/22,3267.62,3269.05,3161.83,3163.58,-94.33,-2.9,10786374100,1.47589E+11,1475.88609
2011/2/21,3192.15,3258.28,3189.85,3257.91,46.03,1.43,7939977600,1.08056E+11,1080.558824
2011/2/18,3240.05,3242.37,3203.12,3211.88,-34.03,-1.05,7537868400,1.04743E+11,1047.433716
2011/2/17,3255.63,3265.26,3218.91,3245.91,-2.62,-0.08,8896469500,1.2756E+11,1275.596738
2011/2/16,3211.14,3248.85,3195.47,3248.53,30.86,0.96,9133428300,1.2555E+11,1255.495969
2011/2/15,3223.22,3259.64,3215.62,3217.67,-1.47,-0.05,10955443800,1.47747E+11,1477.472279
2011/2/14,3123.25,3227.43,3123.25,3219.14,98.19,3.15,12130233100,1.55829E+11,1558.293808
2011/2/11,3100.27,3133.5,3092.58,3120.96,16.79,0.54,7597555300,99001500830,990.0150083
2011/2/10,3034.08,3105.32,3024.35,3104.16,63.21,2.08,6660366200,86967273678,869.6727368
2011/2/9,3055.4,3087.55,3031.75,3040.95,-36.33,-1.18,6039414500,78148356164,781.4835616
2011/2/1,3083.49,3087.23,3062.83,3077.28,0.78,0.03,4986253000,65832698489,658.3269849
2011/1/31,3035.42,3076.55,3032.45,3076.51,39.77,1.31,6710591400,83070309373,830.7030937
2011/1/28,3020.12,3047.27,3011.38,3036.74,10.27,0.34,6301358900,78241917729,782.4191773
2011/1/27,2953.59,3037.16,2935.27,3026.47,48.04,1.61,8258591900,96976029913,969.7602991
2011/1/26,2939.77,2982.32,2939.36,2978.43,39.78,1.35,4337497900,51746038070,517.4603807
2011/1/25,2949.65,2960.59,2919.16,2938.65,-15.58,-0.53,4898268900,57572819537,575.7281954
2011/1/24,2986.09,2999.2,2943.92,2954.23,-29.22,-0.98,6547254500,75805236102,758.052361
2011/1/21,2935.23,3030.27,2935.14,2983.46,38.74,1.32,7310296600,85157790710,851.5779071
2011/1/20,3037.86,3037.86,2944.5,2944.71,-100.14,-3.29,6104664300,76440116738,764.4011674
2011/1/19,2978.46,3045.61,2967.24,3044.85,67.2,2.26,5657194200,72772226927,727.7222693
2011/1/18,2965.42,2984.47,2947.6,2977.65,3.3,0.11,4296456400,54652416480,546.5241648
2011/1/17,3067.43,3078.88,2968.61,2974.35,-117.51,-3.8,6680756200,85454121099,854.541211
2011/1/14,3129.67,3129.67,3083.51,3091.86,-49.42,-1.57,5335143900,71012100141,710.1210014
2011/1/13,3153.99,3157.04,3127.16,3141.28,-1.05,-0.03,5193698800,66925783701,669.257837
2011/1/12,3135.18,3153.43,3099.41,3142.34,17.42,0.56,5849851800,71551421416,715.5142142
2011/1/11,3096.25,3131.29,3084.51,3124.92,16.74,0.54,5698591700,74832449402,748.324494
2011/1/10,3162.09,3182.78,3102.43,3108.19,-58.44,-1.85,6549440600,87992881712,879.9288171
2011/1/7,3156.36,3209.9,3141.13,3166.62,6.98,0.22,8409323300,1.13651E+11,1136.512502
2011/1/6,3177.84,3198.05,3152.57,3159.64,-16.02,-0.5,5968109200,91568447016,915.6844702
2011/1/5,3170.18,3193.78,3158.87,3175.66,-14.02,-0.44,7926881000,1.16943E+11,1169.432139
2011/1/4,3155.56,3194.36,3143.6,3189.68,61.42,1.96,8541044000,1.2916E+11,1291.596208
2011/6/30,3003.23,3058.63,3003.23,3044.09,43.92,1.46,6250254900,73891668789,738.9166879
2011/6/29,3039.05,3043.82,2999.95,3000.17,-41.57,-1.37,5347684800,61717623012,617.1762301
2011/6/28,3040.18,3046.8,3014,3041.73,5.24,0.17,5576625400,70333384864,703.3338486
2011/6/27,3028.5,3056.02,3019.24,3036.49,9.02,0.3,6561577100,79044152725,790.4415273
2011/6/24,2946.61,3047.94,2944.05,3027.47,69.84,2.36,8545924000,1.04973E+11,1049.729232
2011/6/23,2899.01,2966.54,2888.68,2957.63,49.05,1.69,4594111700,55276886318,552.7688632
2011/6/22,2913.67,2921.03,2894.18,2908.58,-0.49,-0.02,3731880200,43263825738,432.6382574
2011/6/21,2883.35,2909.57,2877.05,2909.07,34.18,1.19,4203892300,50160678865,501.6067887
2011/6/20,2888.94,2896.08,2862.41,2874.9,-17.26,-0.6,3799198200,45416696840,454.1669684
2011/6/17,2916.41,2934.06,2891.02,2892.16,-25.42,-0.87,4117653000,51647156163,516.4715616
2011/6/16,2939.68,2946.82,2915.4,2917.58,-45.54,-1.54,4113548200,47067185495,470.671855
2011/6/15,2984.96,2999.15,2963.11,2963.12,-30.44,-1.02,4439085200,54467701030,544.6770103
2011/6/14,2947.66,3000.53,2943.53,2993.56,43.21,1.46,5598281500,66158911408,661.5891141
2011/6/13,2940.39,2957.52,2921.75,2950.35,-11.58,-0.39,3835166800,46991283431,469.9128343
2011/6/10,2947.93,2964.08,2925.87,2961.93,10.04,0.34,4220188200,50942992933,509.4299293
2011/6/9,3000.4,3004.06,2951.89,2951.89,-56.76,-1.89,4749663600,55381280377,553.8128038
2011/6/8,3003.58,3012.81,2965.92,3008.65,4.39,0.15,4290875800,51123188095,511.231881
2011/6/7,2977.68,3006.57,2974.36,3004.26,17.91,0.6,3685233200,49859134919,498.5913492
2011/6/3,2951.58,2993.9,2951.2,2986.35,30.64,1.04,3907616400,49273758984,492.7375898
2011/6/2,2970.63,2984.49,2923.02,2955.71,-48.47,-1.61,5261786700,61748347004,617.48347
2011/6/1,2996.09,3006.56,2985.71,3004.17,2.62,0.09,3841932700,49060076491,490.6007649
2011/5/31,2958.61,3001.73,2946.15,3001.56,47.05,1.59,3968939900,50553386204,505.533862
2011/5/30,2956.58,2982.58,2942.36,2954.51,-8.8,-0.3,3467116000,42960260576,429.6026058
2011/5/27,2980.72,2996.61,2962.07,2963.31,-15.07,-0.51,4277090500,52019994149,520.1999415
2011/5/26,3011.47,3021.2,2977.6,2978.38,-11.96,-0.4,3700374700,48346482355,483.4648236
2011/5/25,3020.32,3030.99,2988.09,2990.34,-35.88,-1.19,3928970400,48604397867,486.0439787
2011/5/24,3013.72,3029.75,2999.89,3026.22,3.24,0.11,4160894400,52971692396,529.716924
2011/5/23,3115.31,3115.31,3021.45,3022.98,-98.62,-3.16,5590247200,66976426510,669.7642651
2011/5/20,3120.58,3133.43,3113.27,3121.6,0.96,0.03,3846801200,48967028428,489.6702843
2011/5/19,3148.35,3154.94,3118.62,3120.64,-18.74,-0.6,4311078200,52249679659,522.4967966
2011/5/18,3109.29,3145.7,3106.55,3139.38,23.35,0.75,3964176800,49757174173,497.5717417
2011/5/17,3097.07,3136.23,3076.95,3116.03,15.57,0.5,5120373100,65417943732,654.1794373
2011/5/16,3120.44,3137.6,3098.78,3100.46,-27.63,-0.88,4519431900,54238723382,542.3872338
2011/5/13,3105.3,3128.44,3080.19,3128.09,26.49,0.85,4689595100,57757204870,577.5720487
2011/5/12,3123.16,3142.4,3101.14,3101.6,-43.48,-1.38,4879950100,61703080348,617.0308035
2011/5/11,3153.65,3164.65,3127.49,3145.09,-8.14,-0.26,4768853300,59507719522,595.0771952
2011/5/10,3135.15,3153.3,3121.75,3153.22,23.46,0.75,4093299500,54931224820,549.3122482
2011/5/9,3126.26,3149.94,3118.14,3129.76,8.36,0.27,4602740400,57287412506,572.8741251
2011/5/6,3093.81,3141.68,3083.91,3121.4,-4.72,-0.15,5535218600,69747372718,697.4737272
2011/5/5,3115,3136.9,3105.85,3126.12,-2.91,-0.09,5256774700,63009373497,630.093735
2011/5/4,3192.84,3193.45,3120.96,3129.03,-82.1,-2.56,6671634000,83567655304,835.676553
2011/5/3,3192.85,3212.06,3164.93,3211.13,18.41,0.58,5499891000,64348987555,643.4898756
2011/4/29,3161.16,3193.6,3147.14,3192.72,30.95,0.98,5368306500,63455814284,634.5581428
2011/4/28,3224.41,3237.19,3160.41,3161.78,-47.73,-1.49,6505023500,79155830155,791.5583016
2011/4/27,3242.62,3256.41,3189.04,3209.5,-21.46,-0.66,6244356700,75111247063,751.1124706
2011/4/26,3242.53,3257.8,3216.21,3230.96,-18.61,-0.57,5909641700,76696858373,766.9685837
2011/4/25,3292.48,3292.48,3247.69,3249.57,-50.37,-1.53,7442182900,98455879623,984.5587962
2011/4/22,3317.08,3325.46,3291.64,3299.94,-17.43,-0.53,6717145500,83528333290,835.2833329
2011/4/21,3312.27,3330.24,3301.94,3317.37,21.61,0.66,7324042400,96739132646,967.3913265
2011/4/20,3300.42,3311.73,3281.83,3295.76,-0.05,0,7234331800,93667138370,936.6713837
2011/4/19,3334.91,3334.91,3290.74,3295.81,-63.63,-1.89,8510693300,1.04369E+11,1043.68983
2011/4/18,3346.15,3372.9,3335.6,3359.44,0.49,0.01,8658262400,1.07178E+11,1071.782278
2011/4/15,3345.13,3378.11,3323.56,3358.94,5.38,0.16,7851487400,98934572633,989.3457263
2011/4/14,3374.32,3378.7,3347.49,3353.56,-18.47,-0.55,8897224100,1.07491E+11,1074.912281
2011/4/13,3311.32,3372.03,3296.51,3372.03,45.26,1.36,8703633800,1.08305E+11,1083.052344
2011/4/12,3324.75,3350.16,3307.48,3326.77,-6.66,-0.2,10193850600,1.22864E+11,1228.635561
2011/4/11,3363.37,3380.53,3331.17,3333.43,-19.93,-0.59,10442054500,1.41974E+11,1419.743857
2011/4/8,3321.54,3353.89,3314.09,3353.36,28.94,0.87,7392921000,1.07329E+11,1073.293163
2011/4/7,3313.47,3330.81,3302.82,3324.42,13.35,0.4,8468176200,1.12679E+11,1126.785858
2011/4/6,3269.19,3315.3,3268.77,3311.07,38.34,1.17,10582367400,1.4303E+11,1430.300909
2011/4/1,3227.56,3272.77,3220.91,3272.73,49.44,1.53,6309472200,86711549873,867.1154987
2011/9/30,2595.58,2607.57,2572.19,2581.35,-6.83,-0.26,3205082200,32376678343,323.7667834
2011/9/29,2593.56,2615.14,2577.29,2588.19,-22.41,-0.86,3709359300,37708584378,377.0858438
2011/9/28,2654.83,2660.1,2602.63,2610.59,-27.29,-1.03,3416955500,36195919556,361.9591956
2011/9/27,2634.93,2652.56,2613.42,2637.88,26.96,1.03,3502197400,37301310910,373.0131091
2011/9/26,2645.25,2679.56,2603.11,2610.92,-58.56,-2.19,3917512400,40495022542,404.9502254
2011/9/23,2644.29,2681.23,2631.43,2669.48,-16.21,-0.6,4259222400,45934334698,459.343347
2011/9/22,2745.15,2754.92,2684.94,2685.69,-85.32,-3.08,4710266000,47793334084,477.9333408
2011/9/21,2691.7,2778.35,2677.35,2771.01,81.17,3.02,5619417100,59146487177,591.4648718
2011/9/20,2675.04,2702.28,2664.1,2689.85,10.58,0.39,2559868100,27274347411,272.7434741
2011/9/19,2718.32,2718.32,2678.8,2679.27,-54.72,-2,2909094100,29731416051,297.3141605
2011/9/16,2744.22,2755.89,2729,2733.99,4.94,0.18,2755593200,29743911967,297.4391197
2011/9/15,2734.55,2754.19,2728.91,2729.05,-4.06,-0.15,3117192500,32507109143,325.0710914
2011/9/14,2729.26,2736.91,2677.13,2733.11,12.83,0.47,3042478000,32858416579,328.5841658
2011/9/13,2712.44,2726.19,2698.66,2720.28,-30.81,-1.12,2671376400,30034340041,300.3434004
2011/9/9,2770.15,2796.35,2739.62,2751.1,-5.01,-0.18,2707350300,30348131114,303.4813111
2011/9/8,2788.83,2789.11,2755.8,2756.11,-22.99,-0.83,2683873500,31209441131,312.0944113
2011/9/7,2738.79,2779.21,2730.06,2779.09,55.79,2.05,3326538100,37096662193,370.9666219
2011/9/6,2727.75,2745.36,2711.07,2723.3,-20.51,-0.75,2971398200,33746805052,337.4680505
2011/9/5,2780.83,2780.83,2743.38,2743.82,-60.04,-2.14,3200566000,36040312618,360.4031262
2011/9/2,2828.84,2836.62,2790.77,2803.85,-30.68,-1.08,2931711600,31960598827,319.6059883
2011/9/1,2852.39,2869.25,2825.96,2834.54,-12.24,-0.43,3011870200,35143727252,351.4372725
2011/8/31,2843.99,2855.31,2823.77,2846.78,5.04,0.18,3210789900,37624544060,376.2454406
2011/8/30,2875.14,2901.73,2838.33,2841.74,-11.07,-0.39,4313787200,48565790320,485.6579032
2011/8/29,2875.78,2875.78,2847.48,2852.81,-48.41,-1.67,4426785000,49892653226,498.9265323
2011/8/26,2889.38,2907.4,2876.83,2901.22,-2.62,-0.09,4560410200,51759427726,517.5942773
2011/8/25,2818.7,2904.44,2815.91,2903.84,93.82,3.34,7221684500,75745960111,757.4596011
2011/8/24,2834.58,2845.47,2804.82,2810.02,-10.99,-0.39,3530156500,41939777958,419.3977796
2011/8/23,2788.7,2821,2777.29,2821,43.22,1.56,3262051400,36441994495,364.419945
2011/8/22,2809.33,2829.69,2768.42,2777.79,-29.88,-1.06,3420968500,40136538647,401.3653865
