日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅(%),成交量(股),成交金额(元)
20180201,3478.67,3495.09,3424.42,3446.98,-33.85,-0.97,260504707,2.92882E+11
20180131,3470.51,3495.45,3454.73,3480.83,-7.18,-0.21,207253403,2.42658E+11
20180130,3511.5,3523.05,3484.66,3488.01,-34.99,-0.99,186369975,2.24682E+11
20180129,3563.64,3587.03,3510.27,3523,-35.13,-0.99,236026965,2.85417E+11
20180126,3535.49,3574.9,3534.2,3558.13,9.82,0.28,222698295,2.5815E+11
20180125,3555.17,3571.48,3528.03,3548.31,-11.16,-0.31,243413422,2.8799E+11
20180124,3553.48,3569.49,3527.11,3559.47,12.96,0.37,252954496,3.07629E+11
20180123,3504.34,3547.22,3504.34,3546.5,45.14,1.29,238705904,2.82092E+11
20180122,3476.99,3503.39,3475.67,3501.36,13.5,0.39,217487534,2.61296E+11
20180119,3481.62,3498.43,3474.29,3487.86,13.11,0.38,247536733,2.94189E+11
20180118,3449.88,3476.55,3448.79,3474.75,30.08,0.87,220039555,2.67693E+11
20180117,3438.58,3465.2,3430.51,3444.67,8.08,0.24,261045030,3.16533E+11
20180116,3403.47,3437.58,3401.96,3436.59,26.11,0.77,211475468,2.66579E+11
20180115,3428.95,3442.5,3402.31,3410.49,-18.45,-0.54,232009283,2.86363E+11
20180112,3423.88,3435.42,3417.98,3428.94,3.6,0.11,174063404,2.15961E+11
20180111,3415.59,3426.48,3405.64,3425.34,3.51,0.1,173812133,2.18414E+11
20180110,3414.11,3430.21,3398.84,3421.83,7.93,0.23,209094997,2.54515E+11
20180109,3406.11,3417.23,3403.59,3413.9,4.42,0.13,191488551,2.3825E+11
20180108,3391.55,3412.73,3384.56,3409.48,17.73,0.52,236165106,2.86213E+11
20180105,3386.46,3402.07,3380.25,3391.75,6.04,0.18,213060681,2.48188E+11
20180104,3371,3392.83,3365.3,3385.71,16.6,0.49,206955288,2.43091E+11
20180103,3347.74,3379.92,3345.29,3369.11,20.78,0.62,213836149,2.58367E+11
20180102,3314.03,3349.05,3314.03,3348.33,41.15,1.24,202278860,2.27788E+11
20180629,2789.81,2848.37,2782.38,2847.42,60.52,2.17,125671685,1.35652E+11
20180628,2799.9,2825.99,2782.45,2786.9,-26.28,-0.93,118357907,1.29687E+11
20180627,2842.4,2854.26,2798.8,2813.18,-31.33,-1.1,129420833,1.42413E+11
20180626,2829.99,2850.24,2803.79,2844.51,-14.83,-0.52,125918468,1.38447E+11
20180625,2903.45,2908.62,2857.87,2859.34,-30.42,-1.05,121917687,1.3235E+11
20180622,2855.58,2891.97,2837.14,2889.76,13.95,0.49,126143129,1.27161E+11
20180621,2912,2940.59,2872.62,2875.81,-39.92,-1.37,154378332,1.59713E+11
20180620,2889.98,2925.56,2872.16,2915.73,7.91,0.27,144301420,1.53334E+11
20180619,2982.65,2984.97,2871.35,2907.82,-114.08,-3.78,230550067,2.41204E+11
20180615,3037.45,3048.8,3008.73,3021.9,-22.26,-0.73,144532571,1.62196E+11
20180614,3038.07,3066.05,3032.41,3044.16,-5.64,-0.18,115469487,1.47589E+11
20180613,3071.46,3071.46,3044.12,3049.8,-30.01,-0.97,119607886,1.55935E+11
20180612,3053.03,3081.45,3034.1,3079.8,27.02,0.89,113275096,1.54469E+11
20180611,3057.34,3063.61,3037.91,3052.78,-14.36,-0.47,108563786,1.43037E+11
20180608,3100.6,3100.68,3053.29,3067.15,-42.35,-1.36,134688220,1.61179E+11
20180607,3121.18,3128.72,3105.58,3109.5,-5.68,-0.18,127784970,1.67174E+11
20180606,3109.17,3117.53,3103.53,3115.18,0.97,0.03,120196135,1.6288E+11
20180605,3088.01,3114.77,3080.05,3114.21,23.01,0.74,118735592,1.64806E+11
20180604,3083.43,3098.4,3076.99,3091.19,16.05,0.52,114593902,1.54672E+11
20180601,3084.75,3102.09,3059.79,3075.14,-20.34,-0.66,129872199,1.66549E+11
20180531,3061.83,3098.08,3054.27,3095.47,54.03,1.78,140475532,1.85199E+11
20180530,3081.14,3085.4,3041,3041.44,-79.02,-2.53,155115126,1.91995E+11
20180529,3129.62,3143.21,3112.15,3120.46,-14.62,-0.47,135717800,1.77826E+11
20180528,3136.81,3149.66,3115.96,3135.08,-6.22,-0.2,128755918,1.68191E+11
20180525,3148.41,3156.73,3131.07,3141.3,-13.35,-0.42,128610843,1.66554E+11
20180524,3167.94,3173.53,3152.07,3154.65,-14.31,-0.45,124085800,1.60658E+11
20180523,3205.44,3205.44,3168.96,3168.96,-45.39,-1.41,157807648,1.99358E+11
20180522,3211.25,3214.59,3192.23,3214.35,0.51,0.02,144292684,1.85722E+11
20180521,3206.18,3219.74,3203.34,3213.84,20.54,0.64,164459413,2.02663E+11
20180518,3151.08,3193.45,3144.78,3193.3,39.02,1.24,136516918,1.68038E+11
20180517,3170.01,3172.77,3148.62,3154.28,-15.28,-0.48,113995567,1.50599E+11
20180516,3180.23,3191.95,3166.81,3169.57,-22.55,-0.71,130524968,1.74591E+11
20180515,3180.42,3192.81,3164.52,3192.12,18.09,0.57,124549051,1.62991E+11
20180514,3167.04,3183.82,3163.48,3174.03,10.77,0.34,129327353,1.72411E+11
20180511,3179.8,3180.76,3162.21,3163.26,-11.15,-0.35,130659749,1.67364E+11
20180510,3169.05,3176.14,3155.53,3174.41,15.26,0.48,133000756,1.6544E+11
20180509,3160.14,3165.37,3145.66,3159.15,-2.35,-0.07,122637268,1.53456E+11
20180508,3135.3,3169.7,3134.06,3161.5,24.85,0.79,146927061,1.89012E+11
20180507,3094.9,3136.84,3091.66,3136.64,45.61,1.48,138948186,1.78244E+11
20180504,3093.12,3104.09,3086.78,3091.03,-9.83,-0.32,118711265,1.48436E+11
20180503,3074.52,3105.66,3056.16,3100.86,19.68,0.64,139985620,1.73445E+11
20180502,3087.41,3097.6,3064.76,3081.18,-1.05,-0.03,134184566,1.68246E+11
20180427,3082.41,3088.03,3049.91,3082.23,7.2,0.23,131225643,1.7952E+11
20180426,3119.5,3121.93,3067.93,3075.03,-42.94,-1.38,133972736,1.63784E+11
20180425,3112.4,3122.91,3107,3117.97,-10.95,-0.35,127311053,1.61298E+11
20180424,3069.75,3136.04,3069.75,3128.93,60.92,1.99,162274806,1.95545E+11
20180423,3063.44,3085.06,3045.94,3068.01,-3.53,-0.11,131686340,1.57855E+11
20180420,3105.46,3111.17,3065.92,3071.54,-45.83,-1.47,155147091,1.85139E+11
20180419,3094.27,3127.44,3090.29,3117.38,25.98,0.84,160056805,1.96199E+11
20180418,3091.91,3096.89,3041.63,3091.4,24.6,0.8,159290503,2.02239E+11
20180417,3112.97,3118.76,3064.03,3066.8,-43.85,-1.41,147222846,1.85428E+11
20180416,3152.89,3153.11,3096.1,3110.65,-48.4,-1.53,154415695,1.92233E+11
20180413,3192.04,3197.9,3155.51,3159.05,-21.11,-0.66,127552310,1.63652E+11
20180412,3203.28,3205.25,3177.05,3180.16,-27.92,-0.87,148231313,1.8504E+11
20180411,3197.37,3220.85,3191.59,3208.08,17.76,0.56,175867197,2.1142E+11
20180410,3144.26,3190.65,3139.08,3190.32,52.03,1.66,168201359,2.06087E+11
20180409,3125.44,3146.09,3110.3,3138.29,7.18,0.23,139608621,1.77237E+11
20180404,3147.05,3163.34,3128.87,3131.11,-5.52,-0.18,146976682,1.93493E+11
20180403,3130.01,3144.33,3119.13,3136.63,-26.55,-0.84,152216674,1.89693E+11
20180402,3169.78,3192.34,3159.99,3163.18,-5.72,-0.18,177727777,2.26254E+11
20180928,2794.26,2821.76,2791.84,2821.35,29.58,1.06,134290456,1.2537E+11
20180927,2805.79,2810.51,2786.32,2791.77,-15.04,-0.54,123997696,1.23448E+11
20180926,2785.32,2827.34,2783.34,2806.81,25.67,0.92,139567706,1.45059E+11
20180925,2775.07,2790.03,2771.16,2781.14,-16.35,-0.58,111983179,1.08528E+11
20180921,2733.87,2797.49,2722.03,2797.48,68.24,2.5,158016642,1.48976E+11
20180920,2732.17,2743.96,2724.08,2729.24,-1.61,-0.06,111387463,1.04876E+11
20180919,2694.8,2746.08,2690.99,2730.85,30.9,1.14,141550318,1.40107E+11
20180918,2644.3,2700.19,2644.3,2699.95,48.16,1.82,115767993,1.13032E+11
20180917,2671.29,2671.29,2647.92,2651.79,-29.85,-1.11,88238888,86962599230
20180914,2688.78,2694.92,2675.29,2681.64,-4.94,-0.18,100005008,1.04992E+11
20180913,2679.21,2689.06,2653.19,2686.58,30.47,1.15,107335014,1.12464E+11
20180912,2659.74,2672.07,2647.17,2656.11,-8.69,-0.33,90026758,93448206178
20180911,2668.49,2680.57,2652.7,2664.8,-4.68,-0.18,99865946,96884582206
20180910,2698.01,2703.43,2667.32,2669.48,-32.82,-1.21,103559170,1.02861E+11
20180907,2696.68,2728.55,2683.72,2702.3,10.71,0.4,107523293,1.1384E+11
20180906,2697.58,2719.41,2683.74,2691.59,-12.74,-0.47,99017833,1.06266E+11
20180905,2741.38,2745.47,2704.34,2704.34,-46.24,-1.68,105002269,1.07269E+11
20180904,2720.65,2756.61,2712.38,2750.58,29.85,1.1,109010307,1.13709E+11
20180903,2716.4,2722.85,2692.36,2720.73,-4.52,-0.17,102213011,1.04818E+11
20180831,2730.11,2744.63,2710.54,2725.25,-12.49,-0.46,109758742,1.14813E+11
20180830,2769.33,2780.53,2736.35,2737.74,-31.56,-1.14,106060943,1.064E+11
20180829,2774.86,2778.54,2762.35,2769.29,-8.69,-0.31,100156929,1.01221E+11
20180828,2782.29,2791.39,2769.4,2777.98,-2.92,-0.1,118749367,1.25119E+11
20180827,2736.32,2780.9,2736.32,2780.9,51.47,1.89,132762578,1.4143E+11
20180824,2717.08,2748.82,2705.32,2729.43,4.81,0.18,100516269,1.02666E+11
20180823,2714.87,2736.01,2700.8,2724.62,10.02,0.37,98446470,1.07826E+11
20180822,2731.96,2731.96,2709.06,2714.61,-19.22,-0.7,93664640,98463969945
20180821,2700.34,2739.17,2696.29,2733.83,35.36,1.31,113586839,1.2226E+11
20180820,2673.07,2698.47,2653.11,2698.47,29.5,1.11,110784164,1.14048E+11
20180817,2723.89,2730.33,2665.59,2668.97,-36.23,-1.34,112445294,1.15499E+11
20180816,2691.43,2732.95,2672.74,2705.19,-18.07,-0.66,120277878,1.17581E+11
20180815,2777.25,2777.7,2721.24,2723.26,-57.71,-2.08,116161787,1.18708E+11
20180814,2780.74,2789.44,2766.57,2780.96,-4.91,-0.18,109571077,1.12465E+11
20180813,2769.02,2789.8,2742.56,2785.87,-9.44,-0.34,127532241,1.29461E+11
20180810,2791.4,2806.11,2777.51,2795.31,0.93,0.03,121532232,1.23113E+11
20180809,2729.58,2801.66,2726.22,2794.38,50.31,1.83,151660333,1.5108E+11
20180808,2771.13,2779.91,2741.07,2744.07,-35.3,-1.27,147688715,1.3997E+11
20180807,2711.74,2779.37,2696.04,2779.37,74.22,2.74,149579743,1.47259E+11
20180806,2736.53,2760.47,2692.32,2705.16,-35.29,-1.29,129753058,1.32994E+11
20180803,2763.4,2777.66,2740.43,2740.44,-27.58,-1,127006363,1.29135E+11
20180802,2815.34,2815.34,2726.48,2768.02,-56.51,-2,174179003,1.69769E+11
20180801,2882.51,2897.4,2823.93,2824.53,-51.87,-1.8,149514348,1.51693E+11
20180731,2866.9,2884.68,2854.32,2876.4,7.35,0.26,118931117,1.19529E+11
20180730,2871.94,2896.01,2850.3,2869.05,-4.54,-0.16,151652249,1.45989E+11
20180727,2879.69,2889.69,2864.11,2873.59,-8.63,-0.3,146371610,1.32419E+11
20180726,2905.79,2915.3,2875.7,2882.23,-21.42,-0.74,168428202,1.57497E+11
20180725,2911.45,2912.31,2894.04,2903.65,-1.92,-0.07,167800207,1.66412E+11
20180724,2862.27,2911.46,2862.27,2905.56,46.02,1.61,229578307,2.28702E+11
20180723,2815.2,2863.57,2809.62,2859.54,30.27,1.07,173382797,1.86997E+11
20180720,2769.75,2837.86,2753.84,2829.27,56.73,2.05,145907688,1.55661E+11
20180719,2791.02,2805.01,2764.49,2772.55,-14.71,-0.53,114486493,1.29375E+11
20180718,2801.78,2818.4,2786.04,2787.26,-10.87,-0.39,120961165,1.38557E+11
20180717,2806.89,2806.92,2774.76,2798.13,-15.92,-0.57,105409220,1.24035E+11
20180716,2827.08,2837.51,2804.49,2814.04,-17.14,-0.61,107767151,1.29411E+11
20180713,2831.43,2835.46,2818.85,2831.18,-6.47,-0.23,117689348,1.46301E+11
20180712,2771.04,2844.19,2771.04,2837.66,59.89,2.16,146980200,1.70319E+11
20180711,2780.7,2794.36,2752.44,2777.77,-49.85,-1.76,126821149,1.38318E+11
20180710,2819.71,2828.49,2800.63,2827.63,12.52,0.44,117062748,1.32633E+11
20180709,2752.45,2815.79,2752.45,2815.11,67.88,2.47,121549309,1.35655E+11
20180706,2731.35,2768.87,2691.02,2747.23,13.35,0.49,136294380,1.48193E+11
20180705,2755.34,2777.52,2727.94,2733.88,-25.24,-0.91,129226112,1.32994E+11
20180704,2776.63,2793.18,2754.16,2759.13,-27.76,-1,123262181,1.31016E+11
20180703,2774.57,2786.89,2722.45,2786.89,11.33,0.41,142498466,1.61668E+11
20180702,2841.58,2845.68,2756.82,2775.56,-71.86,-2.52,137035034,1.47563E+11
20181228,2483.62,2505.11,2478.33,2493.9,10.81,0.44,119245250,1.05981E+11
20181227,2527.72,2532,2483.09,2483.09,-15.21,-0.61,135406843,1.1248E+11
20181226,2501.12,2513.83,2492.08,2498.29,-6.53,-0.26,108799629,93989532584
20181225,2503.95,2513.96,2462.84,2504.82,-22.19,-0.88,140670560,1.14766E+11
20181224,2506.74,2529.44,2500.44,2527.01,10.76,0.43,97339852,85760935759
20181221,2526.55,2527.42,2498.69,2516.25,-20.02,-0.79,115671200,1.01361E+11
20181220,2544.51,2554.86,2516.02,2536.27,-13.3,-0.52,120566496,1.03505E+11
20181219,2578.68,2579.87,2547.08,2549.56,-27.09,-1.05,107661797,93713175030
20181218,2583.63,2599.15,2563.57,2576.65,-21.32,-0.82,117033370,99306536449
20181217,2587.26,2598.97,2573.87,2597.97,4.23,0.16,117363250,1.02961E+11
20181214,2627.28,2629.16,2593.74,2593.74,-40.31,-1.53,145942488,1.23725E+11
20181213,2607.14,2645.84,2599.46,2634.05,31.9,1.23,150738115,1.32396E+11
20181212,2608.11,2610.01,2595.08,2602.15,8.06,0.31,103518301,88998195762
20181211,2587.01,2596.15,2583.2,2594.09,9.51,0.37,101304364,85404123352
20181210,2589.19,2599.76,2576.24,2584.58,-21.31,-0.82,113199669,99148142973
20181207,2609.34,2614.58,2599.28,2605.89,0.71,0.03,109074993,97727662644
20181206,2629.82,2633.68,2603.13,2605.18,-44.62,-1.68,141661650,1.29093E+11
20181205,2629.83,2660.39,2625.91,2649.81,-16.15,-0.61,154502056,1.3373E+11
20181204,2651.56,2666.08,2644.9,2665.96,11.16,0.42,167940558,1.44143E+11
20181203,2647.13,2665.3,2629.18,2654.8,66.61,2.57,207478955,1.87832E+11
20181130,2564.56,2590.21,2555.32,2588.19,20.74,0.81,139329021,1.1222E+11
20181129,2613.78,2617.55,2567.44,2567.44,-34.29,-1.32,157168738,1.29472E+11
20181128,2575.45,2601.96,2561.56,2601.74,27.06,1.05,145963473,1.19578E+11
20181127,2585.83,2592.54,2566.17,2574.68,-1.13,-0.04,123658436,1.02227E+11
20181126,2580.84,2595,2568.04,2575.81,-3.67,-0.14,134314540,1.08158E+11
20181123,2640.67,2642.04,2577.35,2579.48,-65.95,-2.49,191474549,1.49976E+11
20181122,2655.9,2658,2634.48,2645.43,-6.07,-0.23,149309063,1.2557E+11
20181121,2619.82,2653.8,2617.78,2651.51,5.65,0.21,182596447,1.49376E+11
20181120,2684.29,2690.83,2643.36,2645.85,-57.66,-2.13,215891309,1.8087E+11
20181119,2681.9,2703.51,2674.18,2703.51,24.4,0.91,231662827,1.96563E+11
20181116,2669.78,2695.57,2657.03,2679.11,10.94,0.41,242198849,2.04984E+11
20181115,2632.14,2668.17,2631.89,2668.17,35.93,1.36,207848721,1.71882E+11
20181114,2648.31,2658.31,2627.96,2632.24,-22.64,-0.85,238449351,1.7697E+11
20181113,2600.5,2666.49,2597.35,2654.88,24.36,0.93,249282447,1.89607E+11
20181112,2593.2,2631.17,2590.21,2630.52,31.65,1.22,175031308,1.42351E+11
20181109,2621.24,2621.24,2598.16,2598.87,-36.76,-1.39,152446307,1.2126E+11
20181108,2660.09,2662.37,2632.3,2635.63,-5.71,-0.22,159635487,1.28669E+11
20181107,2659.84,2675.68,2639.25,2641.34,-18.01,-0.68,173201986,1.47262E+11
20181106,2660.72,2660.86,2635.32,2659.36,-6.07,-0.23,163669479,1.38801E+11
20181105,2665.43,2673.19,2639.27,2665.43,-11.05,-0.41,193760100,1.68589E+11
20181102,2649.25,2676.48,2628.87,2676.48,70.24,2.7,225026921,2.07862E+11
20181101,2617.03,2636.8,2603.65,2606.24,3.45,0.13,200903932,1.80254E+11
20181031,2573.01,2612.92,2567.03,2602.78,34.74,1.35,180550348,1.54895E+11
20181030,2538.57,2586.92,2521.78,2568.05,25.94,1.02,166682309,1.52386E+11
20181029,2593.59,2595.54,2529.19,2542.1,-56.74,-2.18,134241923,1.225E+11
20181026,2610.9,2626.12,2580.85,2598.85,-4.95,-0.19,158936119,1.33415E+11
20181025,2540.93,2606.1,2531.53,2603.8,0.5,0.02,162032979,1.3763E+11
20181024,2579.97,2640.4,2577.77,2603.3,8.47,0.33,160060407,1.42082E+11
20181023,2652.65,2659.81,2583.26,2594.83,-60.05,-2.26,178343543,1.66919E+11
20181022,2565.64,2675.41,2565.64,2654.88,104.41,4.09,211888449,1.9731E+11
20181019,2460.08,2553.39,2449.2,2550.47,64.05,2.58,147323558,1.30096E+11
20181018,2544.91,2544.91,2485.62,2486.42,-75.2,-2.94,125428513,1.06577E+11
20181017,2574.31,2582.55,2517.57,2561.61,15.28,0.6,129953997,1.17388E+11
20181016,2567.76,2597.72,2536.44,2546.33,-21.77,-0.85,119419144,1.06792E+11
20181015,2605.91,2611.97,2564.74,2568.1,-38.81,-1.49,118576197,1.05215E+11
20181012,2574.04,2615.92,2536.67,2606.91,23.46,0.91,170081635,1.42803E+11
20181011,2643.07,2661.29,2560.32,2583.46,-142.38,-5.22,197150702,1.70058E+11
20181010,2723.72,2743.55,2703.06,2725.84,4.82,0.18,113485736,1.11312E+11
20181009,2713.73,2734.31,2711.2,2721.01,4.5,0.17,116771899,1.10292E+11
20181008,2768.21,2771.94,2710.18,2716.51,-104.84,-3.72,149501388,1.41532E+11
20190329,3000.68,3093.03,2999.99,3090.76,95.81,3.2,375082991,3.867E+11
20190328,3009.8,3025.78,2991.78,2994.94,-27.78,-0.92,288106425,2.89555E+11
20190327,3012.26,3022.76,2987.77,3022.72,25.62,0.86,291390357,2.95076E+11
20190326,3057.56,3062.69,2988.49,2997.1,-45.94,-1.51,353498021,3.41445E+11
20190325,3058.8,3087,3041.95,3043.03,-61.12,-1.97,380278762,3.75376E+11
20190322,3100.73,3107.28,3064.88,3104.15,2.69,0.09,364848346,3.56678E+11
20190321,3094.12,3125.02,3086.85,3101.46,10.81,0.35,414251182,4.0394E+11
20190320,3084.17,3102.52,3053.45,3090.64,-0.33,-0.01,358557505,3.49295E+11
20190319,3099.9,3113.43,3076.36,3090.98,-5.44,-0.18,350908860,3.53217E+11
20190318,3027.8,3096.42,3009.51,3096.42,74.67,2.47,397797179,3.9847E+11
20190315,3000.88,3048.12,2999.43,3021.75,31.07,1.04,341206139,3.44722E+11
20190314,3013.6,3041.16,2968.82,2990.69,-36.27,-1.2,373141798,3.5624E+11
20190313,3062.33,3065.29,3013.93,3026.95,-33.36,-1.09,453214625,4.51247E+11
20190312,3049.08,3093.39,3029.9,3060.31,33.31,1.1,511173158,4.87067E+11
20190311,2969.08,3028.25,2963.58,3026.99,57.13,1.92,426213029,4.04368E+11
20190308,3038.34,3075.05,2969.58,2969.86,-136.56,-4.4,577855473,5.25598E+11
20190307,3103.67,3129.94,3074.98,3106.42,4.32,0.14,583817065,5.25725E+11
20190306,3060.43,3103.83,3050.11,3102.1,47.85,1.57,555006365,4.85478E+11
20190305,3019.88,3054.96,3009.45,3054.25,26.67,0.88,424142529,3.82769E+11
20190304,3015.94,3090.8,3006.94,3027.58,33.57,1.12,525649436,4.80604E+11
20190301,2954.4,2994.01,2930.83,2994.01,53.05,1.8,345786200,3.07338E+11
20190228,2950.05,2965.3,2930.2,2940.95,-12.87,-0.44,350206602,2.98764E+11
20190227,2939.93,2997.49,2924.64,2953.82,12.31,0.42,474976453,4.11838E+11
20190226,2969.1,2995.68,2938.62,2941.52,-19.77,-0.67,565557967,4.92397E+11
20190225,2838.39,2961.8,2838.39,2961.28,157.06,5.6,528658590,4.65991E+11
20190222,2749.46,2804.23,2736.33,2804.23,52.43,1.91,301481411,2.64519E+11
20190221,2759.94,2794.01,2744.98,2751.8,-9.42,-0.34,298649969,2.53033E+11
20190220,2761.06,2767.41,2739.98,2761.22,5.57,0.2,245972527,2.05447E+11
20190219,2759.5,2780.78,2737.59,2755.65,1.29,0.05,288046271,2.47121E+11
20190218,2699.82,2754.36,2699.82,2754.36,71.97,2.68,260436007,2.24184E+11
20190215,2712.79,2715.63,2679.78,2682.39,-37.31,-1.37,196004265,1.69823E+11
20190214,2715.54,2729.46,2707.49,2719.7,-1.37,-0.05,197037349,1.70331E+11
20190213,2674.52,2727.08,2666.52,2721.07,49.17,1.84,243794010,2.07125E+11
20190212,2654.03,2674.48,2648.83,2671.89,18,0.68,184101179,1.56742E+11
20190211,2613.17,2654.1,2613.17,2653.9,35.66,1.36,154898858,1.37307E+11
20190201,2597.78,2618.48,2590.55,2618.23,33.66,1.3,131986850,1.11523E+11
20190131,2581.33,2606.63,2571.58,2584.57,9,0.35,154303869,1.26013E+11
20190130,2584.75,2598.82,2575.41,2575.58,-18.68,-0.72,120502571,1.01104E+11
20190129,2592.35,2601.74,2559.98,2594.25,-2.72,-0.1,155581112,1.26749E+11
20190128,2615.71,2630.32,2591.1,2596.98,-4.75,-0.18,146981765,1.27466E+11
20190125,2596.26,2617,2595.63,2601.72,10.03,0.39,159394026,1.35415E+11
20190124,2584.65,2597.29,2569.7,2591.69,10.69,0.41,154042046,1.31575E+11
20190123,2575.26,2589.51,2572.41,2581,1.3,0.05,131426798,1.05101E+11
20190122,2609.64,2609.64,2573.06,2579.7,-30.81,-1.18,152537773,1.22995E+11
20190121,2599.06,2618.98,2599.06,2610.51,14.5,0.56,163425115,1.39915E+11
20190118,2567.74,2598.88,2565.9,2596.01,36.37,1.42,190767237,1.5127E+11
20190117,2573.58,2582.56,2557.71,2559.64,-10.79,-0.42,162468134,1.27546E+11
20190116,2569.07,2574.24,2563.01,2570.42,0.08,0,149301539,1.26876E+11
20190115,2537.37,2571.5,2532.43,2570.34,34.58,1.36,160265530,1.37375E+11
20190114,2553.33,2556.29,2533.01,2535.77,-18.07,-0.71,144825464,1.16243E+11
20190111,2539.55,2554.79,2533.36,2553.83,18.73,0.74,149444100,1.22376E+11
20190110,2543.85,2551.83,2531.66,2535.1,-9.25,-0.36,159874326,1.32692E+11
20190109,2536.42,2574.41,2536.16,2544.34,17.88,0.71,191887930,1.60813E+11
20190108,2530.3,2531.35,2520.16,2526.46,-6.63,-0.26,158099181,1.23379E+11
20190107,2528.7,2536.98,2515.51,2533.09,18.22,0.72,177305010,1.45513E+11
20190104,2446.02,2515.32,2440.91,2514.87,50.51,2.05,168877667,1.39299E+11
20190103,2461.78,2488.48,2455.93,2464.36,-0.93,-0.04,124397497,1.06923E+11
20190102,2497.88,2500.28,2456.42,2465.29,-28.61,-1.15,109932013,97592571964
20190531,2904.5,2922.91,2895.58,2898.7,-7.11,-0.24,195230580,1.9128E+11
20190530,2903.42,2907.85,2881.38,2905.81,-8.89,-0.31,205758789,1.97106E+11
20190529,2894.83,2934.98,2890.66,2914.7,4.79,0.16,198958821,2.02855E+11
20190528,2890.27,2924.04,2887.08,2909.91,17.53,0.61,223310557,2.27254E+11
20190527,2851.28,2898.13,2833.04,2892.38,39.38,1.38,196720902,1.93769E+11
20190524,2847.84,2871.86,2846.02,2852.99,0.48,0.02,167205490,1.62689E+11
20190523,2880.84,2885.14,2846.96,2852.52,-39.19,-1.36,197340309,1.92869E+11
20190522,2905.52,2912.4,2879.64,2891.7,-14.26,-0.49,200026905,1.93629E+11
20190521,2867.71,2919.24,2862.5,2905.97,35.36,1.23,211387022,2.02778E+11
20190520,2874.8,2882.63,2838.45,2870.6,-11.69,-0.41,209472442,1.99211E+11
20190517,2955.77,2956.78,2873.8,2882.3,-73.41,-2.48,266301643,2.47875E+11
20190516,2933.5,2956.17,2929.06,2955.71,17.03,0.58,248385701,2.26203E+11
20190515,2902.64,2945.39,2902.64,2938.68,55.07,1.91,230519701,2.26263E+11
20190514,2872.83,2909.2,2872.83,2883.61,-20.1,-0.69,208345353,2.01223E+11
20190513,2905.07,2921.41,2892.17,2903.71,-35.5,-1.21,212029882,2.02624E+11
20190510,2878.23,2941.45,2838.38,2939.21,88.26,3.1,282306808,2.74176E+11
20190509,2871.2,2888.86,2845.04,2850.95,-42.8,-1.48,200041133,1.97447E+11
20190508,2873.14,2929.43,2866.7,2893.76,-32.63,-1.12,231530519,2.18893E+11
20190507,2914.29,2937.28,2889.07,2926.39,19.93,0.69,253281769,2.45444E+11
20190506,2984.73,2986.54,2876.47,2906.46,-171.87,-5.58,326972269,3.14337E+11
20190430,3052.62,3088.41,3052.62,3078.34,15.84,0.52,222302517,2.25498E+11
20190429,3090.63,3107.76,3050.03,3062.5,-23.9,-0.77,292114886,2.89063E+11
20190426,3108.16,3129.21,3085.8,3086.4,-37.43,-1.2,280873854,2.74776E+11
20190425,3190.59,3193.75,3123.03,3123.83,-77.79,-2.43,325879129,3.09076E+11
20190424,3203.56,3210.65,3156.61,3201.61,3.02,0.09,274872164,2.78411E+11
20190423,3211.87,3231.58,3186.76,3198.59,-16.45,-0.51,328361207,3.2487E+11
20190422,3278.49,3279.49,3206.88,3215.04,-55.75,-1.7,353217387,3.59154E+11
20190419,3250.15,3274.33,3226.81,3270.8,20.6,0.63,315198004,3.15132E+11
20190418,3261.07,3271.39,3241.83,3250.2,-12.92,-0.4,325539942,3.23508E+11
20190417,3250.15,3275.33,3239.8,3263.12,9.52,0.29,357541796,3.5451E+11
20190416,3164.4,3253.6,3153.21,3253.6,75.81,2.39,357918752,3.60167E+11
20190415,3233.46,3253.98,3177.27,3177.79,-10.84,-0.34,348809785,3.55666E+11
20190412,3184.86,3199.28,3168.04,3188.63,-1.34,-0.04,289788996,2.88909E+11
20190411,3241.55,3254.13,3185.55,3189.96,-51.97,-1.6,353031879,3.60685E+11
