1.建设银行:
标题,阅读,评论,字数,影响力,时间
4月份中国从澳大利亚? 5、24看大金融股的力? [,5105,34,158,0.0,2017-06-25 22:18:57
分红已经投出去了,7363,23,131,0.0,2017-06-30 10:36:15
贱行这图做的    服,4421,10,122,3.0,2017-07-06 10:37:38
狼的文化中狼是比较成功的一种。,6223,15,1043,4.0,2017-06-19 21:56:35
买建行想亏钱都难，长线持有，买入不动，三年后,6553,11,213,0.0,2017-06-30 23:06:15
预测 明天建行平开 在6。07至6.09之间窄幅震荡,4268,8,196,3.0,2017-07-09 17:49:33
主力。。你们真淡定,6018,30,128,3.0,2017-07-05 14:23:12
收盘后。。媒体又能吹牛逼了,3286,10,136,3.0,2017-07-05 14:37:05
本人要求不高，跑赢上证50或者沪深300就够了，,2790,4,206,3.5,2017-07-06 08:14:31
贱行今天不涨停！妹妹我自割双乳！立贴为证……,5884,23,195,4.0,2017-07-13 06:22:45
一些投资界大V天天指责国家队，其狼子野心昭然,5280,5,315,3.0,2017-05-13 11:31:37
涨停妹子好，恭喜你建行履创新高，最近忙，盯盘,4138,25,170,0.0,2017-07-12 20:12:16
有种就来个涨停。不要这样勾引我,3726,12,140,3.0,2017-07-11 13:20:51
从腰斩的角度， 建行要见3.5,4487,11,139,3.0,2017-07-04 11:53:46
特别通告：601958 金钼股份正创历史新低，青菜,5650,10,231,2.0,2017-05-24 13:51:33
主力担心客源流失，今天 怒涨二分,3985,8,128,3.0,2017-07-07 14:24:43
捂好低位筹码,83569,122,122,3.5,2016-11-17 00:21:17
A股分红派息实施公告,13385,12,469,4.0,2017-06-25 21:06:31
傻呼呼站岗。不如买铜陵有色 里面全是价值投资,3217,9,155,3.0,2017-07-05 09:47:41
黑马相,3427,9,58,3.0,2017-06-26 20:22:13
我今天赌了一把，收盘抛出了3/4的筹码，看明日,11707,42,180,3.5,2017-06-29 15:35:30
6元以上买的,3365,10,133,3.0,2017-06-14 20:53:22
建行吧里除了“秋天里的叶子”算得上价值投资者,12675,44,246,2.5,2017-06-30 12:55:16
向建设银行全体员工致敬！,12896,45,609,3.5,2016-07-01 07:36:07
为什么说散户炒股不能高抛低吸？,11664,20,608,3.0,2016-06-12 21:54:49
各位，我明天准备把建行卖了，不参加分红了。大,20303,48,182,0.0,2017-06-27 15:04:09
股息已经到账。我已入住中国银行。 百年风雨百,6295,16,159,3.0,2017-06-29 21:54:28
一年下来觉得这个理财产品不错，不但有6%的收益,5240,21,193,3.5,2017-06-29 10:20:29
对比07年和17年，美股和A股十大市值公司名单。,9206,23,343,0.0,2017-06-25 15:27:38
本人持有建行银行，民生银行，长安汽车，雅戈尔,6024,4,218,3.5,2017-06-26 17:41:31
有人说要入魔。。。我们认为。入个莫。。我们认,5583,17,182,3.0,2017-06-18 21:43:00
减少IPO发行，市场马上出现变化。说市场下跌和I,7862,22,188,0.0,2017-06-07 10:34:50
[cp]这篇文章很有意思：逼狼去吃草，太经典了！,9629,13,1087,3.0,2017-06-03 21:19:29
建议远离一氧化二氢过量的股票,14219,25,597,4.0,2017-01-10 22:26:03
黑嘴们诋毁银行股,7875,12,272,3.0,2017-06-17 16:56:40
鲁迅说：“假如上半年混的不好，千万不要气馁。,7413,13,247,3.0,2017-06-03 18:57:53
十年前买建行的股民还在等解放军，你在等什么？,12033,31,158,0.0,2017-06-11 16:55:54
不要与人争执来证明自己的正确,6821,11,390,2.0,2017-06-10 15:01:55
股价加速上涨“漂亮50”性价比缩水 2017年06月1,3003,8,290,3.5,2017-06-13 14:32:10
对于中小创黑五类这类传销股游戏，唯有拿了筹码,2799,4,399,3.5,2017-06-07 15:41:19
我们价值投资者大力支持ipo， 本人承诺只要新股,2364,8,199,3.5,2017-06-14 17:57:50
中小创做空，国家队可以护盘，国家队做空则无可,2821,5,160,3.0,2017-06-05 10:58:31
放缓新股发行是在保护谁？ 一是已经上市的中小,3888,5,346,3.5,2017-06-05 15:28:27
2016年全球银行品牌10强排行榜,55530,64,1359,4.0,2016-09-22 22:14:23
现在投资建行1万股10年后有多少钱？,90582,88,1532,4.0,2016-09-28 18:27:08
银行股暴跌，小盘股才有春天,3220,7,136,3.0,2017-06-09 13:57:00
建设银行股东人数八年减少138.8838万户,82549,130,1163,4.0,2016-03-31 17:46:20
