股票,日期,收盘价,上证指数,简单情感指数
光大银行,01/17/17,3.96,3108.77,0
光大银行,01/18/17,3.99,3113.01,-1
光大银行,01/19/17,3.98,3101.3,0
光大银行,01/20/17,4.00,3123.14,0
光大银行,01/23/17,3.99,3136.77,0
光大银行,01/24/17,4.06,3142.55,0
光大银行,01/25/17,4.06,3149.55,0
光大银行,01/26/17,4.08,3159.17,0
光大银行,02/03/17,4.03,3140.17,0
光大银行,02/06/17,4.04,3156.98,0
光大银行,02/07/17,4.03,3153.09,0
光大银行,02/08/17,4.05,3166.98,-1
光大银行,02/09/17,4.06,3183.18,1
光大银行,02/10/17,4.08,3196.7,0
光大银行,02/13/17,4.13,3216.84,0
光大银行,02/14/17,4.12,3217.93,0
光大银行,02/15/17,4.14,3212.99,0
光大银行,02/16/17,4.16,3229.62,0
光大银行,02/17/17,4.10,3202.08,0
光大银行,02/20/17,4.19,3239.96,1
光大银行,02/21/17,4.19,3253.33,0
光大银行,02/22/17,4.19,3261.22,1
光大银行,02/23/17,4.19,3251.38,0
光大银行,02/24/17,4.16,3253.43,0
光大银行,02/27/17,4.15,3228.66,0
光大银行,02/28/17,4.14,3241.73,0
光大银行,03/01/17,4.21,3246.93,0
光大银行,03/02/17,4.19,3230.03,0
光大银行,03/03/17,4.16,3218.31,0
光大银行,03/06/17,4.14,3233.87,0
光大银行,03/07/17,4.16,3242.41,1
光大银行,03/08/17,4.15,3240.66,0
光大银行,03/09/17,4.11,3216.75,0
光大银行,03/10/17,4.14,3212.76,0
光大银行,03/13/17,4.22,3237.02,1
光大银行,03/14/17,4.23,3239.33,-1
光大银行,03/15/17,4.26,3241.76,-1
光大银行,03/16/17,4.25,3268.94,-1
光大银行,03/17/17,4.12,3237.45,1
光大银行,03/20/17,4.12,3250.81,0
光大银行,03/21/17,4.10,3261.61,0
光大银行,03/22/17,4.04,3245.22,-1
光大银行,03/23/17,4.04,3248.55,1
光大银行,03/24/17,4.05,3269.45,0
光大银行,03/27/17,4.09,3266.96,0
光大银行,03/28/17,4.09,3252.95,0
光大银行,03/29/17,4.08,3241.31,0
光大银行,03/30/17,4.09,3210.24,1
光大银行,03/31/17,4.11,3222.51,1
光大银行,04/05/17,4.11,3270.31,0
光大银行,04/06/17,4.08,3281.0,0
光大银行,04/07/17,4.07,3286.62,0
光大银行,04/10/17,4.05,3269.39,0
光大银行,04/11/17,4.04,3288.97,0
光大银行,04/12/17,4.03,3273.83,0
光大银行,04/13/17,4.01,3275.96,0
光大银行,04/14/17,4.00,3246.07,1
光大银行,04/17/17,3.98,3222.17,0
光大银行,04/18/17,3.93,3196.71,0
光大银行,04/19/17,3.88,3170.69,0
光大银行,04/20/17,3.87,3172.1,0
光大银行,04/21/17,3.89,3173.15,0
光大银行,04/24/17,3.88,3129.53,0
光大银行,04/25/17,3.89,3134.57,0
光大银行,04/26/17,3.88,3140.85,1
光大银行,04/27/17,3.86,3152.19,0
光大银行,04/28/17,3.86,3154.66,-1
光大银行,05/02/17,3.85,3143.71,-2
光大银行,05/03/17,3.87,3135.35,-2
光大银行,05/04/17,3.86,3127.37,0
光大银行,05/05/17,3.86,3103.04,0
光大银行,05/08/17,3.86,3078.61,0
光大银行,05/09/17,3.87,3080.53,0
光大银行,05/10/17,3.89,3052.79,0
光大银行,05/11/17,3.90,3061.5,0
光大银行,05/12/17,3.97,3083.51,0
光大银行,05/15/17,3.96,3090.23,0
光大银行,05/16/17,3.94,3112.96,0
光大银行,05/17/17,3.90,3104.44,0
光大银行,05/18/17,3.86,3090.14,0
光大银行,05/19/17,3.85,3090.63,0
光大银行,05/22/17,3.85,3075.68,-1
光大银行,05/23/17,3.91,3061.95,1
光大银行,05/24/17,3.87,3064.08,0
光大银行,05/25/17,3.98,3107.83,0
光大银行,05/26/17,3.97,3110.06,0
光大银行,05/31/17,3.99,3117.18,0
光大银行,06/01/17,4.01,3102.62,0
光大银行,06/02/17,4.03,3105.54,-1
光大银行,06/05/17,3.97,3091.66,1
光大银行,06/06/17,3.96,3102.13,-1
光大银行,06/07/17,3.97,3140.32,0
光大银行,06/08/17,3.97,3150.33,0
光大银行,06/09/17,3.99,3158.4,-1
光大银行,06/12/17,3.97,3139.88,0
光大银行,06/13/17,3.96,3153.74,0
光大银行,06/14/17,3.95,3130.67,0
光大银行,06/15/17,3.93,3132.49,-1
光大银行,06/16/17,3.93,3123.17,1
光大银行,06/19/17,3.95,3144.37,0
光大银行,06/20/17,3.95,3140.01,0
光大银行,06/21/17,3.96,3156.21,1
光大银行,06/22/17,3.99,3147.45,0
光大银行,06/23/17,4.00,3157.87,1
光大银行,06/26/17,3.99,3185.44,1
光大银行,06/27/17,4.02,3191.2,-3
光大银行,06/28/17,4.04,3173.2,0
光大银行,06/29/17,4.05,3188.06,0
光大银行,06/30/17,4.05,3192.43,0
光大银行,07/03/17,4.04,3195.91,1
光大银行,07/04/17,4.03,3182.8,0
光大银行,07/05/17,3.95,3207.13,2
光大银行,07/06/17,3.97,3212.44,0
光大银行,07/07/17,3.95,3217.96,-1
光大银行,07/10/17,3.96,3212.63,-1
光大银行,07/11/17,4.02,3203.04,0
光大银行,07/12/17,4.07,3197.54,0
光大银行,07/13/17,4.12,3218.16,0
光大银行,07/14/17,4.18,3222.42,0
光大银行,07/17/17,4.33,3176.46,-2
光大银行,07/18/17,4.30,3187.57,0
光大银行,07/19/17,4.30,3230.98,0
光大银行,07/20/17,4.32,3244.86,0
光大银行,07/21/17,4.26,3237.98,0
光大银行,07/24/17,4.27,3250.6,0
光大银行,07/25/17,4.27,3243.69,0
光大银行,07/26/17,4.29,3247.67,-2
光大银行,07/27/17,4.24,3249.78,-2
光大银行,07/28/17,4.23,3253.24,1
光大银行,07/31/17,4.23,3273.03,0
光大银行,08/01/17,4.26,3292.64,0
光大银行,08/02/17,4.30,3285.06,0
光大银行,08/03/17,4.25,3272.93,0
光大银行,08/04/17,4.19,3262.08,0
光大银行,08/07/17,4.18,3279.46,0
光大银行,08/08/17,4.18,3281.87,0
光大银行,08/09/17,4.13,3275.57,1
光大银行,08/10/17,4.11,3261.75,0
光大银行,08/11/17,4.10,3208.54,-1
光大银行,08/14/17,4.07,3237.36,0
光大银行,08/15/17,4.09,3251.26,0
光大银行,08/16/17,4.06,3246.45,0
光大银行,08/17/17,4.10,3268.43,0
光大银行,08/18/17,4.10,3268.72,0
光大银行,08/21/17,4.08,3286.91,1
光大银行,08/22/17,4.09,3290.23,0
光大银行,08/23/17,4.11,3287.7,1
光大银行,08/24/17,4.07,3271.51,0
光大银行,08/25/17,4.21,3331.52,-2
光大银行,08/28/17,4.24,3362.65,0
光大银行,08/29/17,4.28,3365.23,0
光大银行,08/30/17,4.23,3363.63,0
光大银行,08/31/17,4.20,3360.81,0
光大银行,09/01/17,4.15,3367.12,1
光大银行,09/04/17,4.21,3379.58,0
光大银行,09/05/17,4.23,3384.32,0
中国石油,09/01/15,9.21,3166.62,-1
中国石油,09/02/15,8.75,3160.17,2
中国石油,09/07/15,8.63,3080.42,0
中国石油,09/08/15,8.70,3170.45,0
中国石油,09/09/15,9.01,3243.09,1
中国石油,09/10/15,8.84,3197.89,-1
中国石油,09/11/15,8.81,3200.23,-1
中国石油,09/14/15,8.50,3114.8,1
中国石油,09/15/15,8.48,3005.17,0
中国石油,09/16/15,8.76,3152.26,2
中国石油,09/17/15,8.57,3086.06,0
中国石油,09/18/15,8.42,3097.92,0
中国石油,09/21/15,8.47,3156.54,0
中国石油,09/22/15,8.55,3185.62,0
中国石油,09/23/15,8.36,3115.89,-1
中国石油,09/24/15,8.40,3142.69,1
中国石油,09/25/15,8.53,3092.35,0
中国石油,09/28/15,8.43,3100.76,0
中国石油,09/29/15,8.26,3038.14,1
中国石油,09/30/15,8.23,3052.78,0
中国石油,10/08/15,8.44,3143.36,2
中国石油,10/09/15,8.52,3183.15,0
中国石油,10/12/15,8.77,3287.66,0
中国石油,10/13/15,8.68,3293.23,0
中国石油,10/14/15,8.73,3262.44,0
中国石油,10/15/15,8.82,3338.07,0
中国石油,10/16/15,8.95,3391.35,0
中国石油,10/19/15,8.90,3386.7,1
中国石油,10/20/15,8.97,3425.33,1
中国石油,10/21/15,8.92,3320.68,0
中国石油,10/22/15,8.82,3368.74,-1
中国石油,10/23/15,8.83,3412.43,0
中国石油,10/26/15,8.89,3429.58,0
中国石油,10/27/15,8.81,3434.34,0
中国石油,10/28/15,8.79,3375.2,0
中国石油,10/29/15,8.82,3387.32,0
中国石油,10/30/15,8.75,3382.56,-1
中国石油,11/02/15,8.53,3325.08,0
中国石油,11/03/15,8.47,3316.7,0
中国石油,11/04/15,8.74,3459.64,-1
中国石油,11/05/15,8.98,3522.82,0
中国石油,11/06/15,9.10,3590.03,-1
中国石油,11/09/15,9.24,3646.88,-2
中国石油,11/10/15,9.26,3640.49,1
中国石油,11/11/15,9.20,3650.25,0
中国石油,11/12/15,9.11,3632.9,-2
中国石油,11/13/15,8.94,3580.84,0
中国石油,11/16/15,8.98,3606.96,1
中国石油,11/17/15,9.04,3604.8,0
中国石油,11/18/15,9.05,3568.47,1
中国石油,11/19/15,9.04,3617.06,0
中国石油,11/20/15,8.99,3630.5,-1
中国石油,11/23/15,8.92,3610.31,1
中国石油,11/24/15,8.91,3616.11,1
中国石油,11/25/15,8.98,3647.93,-4
中国石油,11/26/15,8.97,3635.55,-2
中国石油,11/27/15,8.46,3436.3,3
中国石油,11/30/15,8.40,3445.4,2
中国石油,12/01/15,8.41,3456.31,-2
中国石油,12/02/15,8.64,3536.91,0
中国石油,12/03/15,8.82,3584.82,-4
中国石油,12/04/15,8.58,3524.99,-2
中国石油,12/07/15,8.55,3536.93,1
中国石油,12/08/15,8.38,3470.07,-1
中国石油,12/09/15,8.35,3472.44,1
中国石油,12/10/15,8.33,3455.5,-2
中国石油,12/11/15,8.30,3434.58,0
中国石油,12/14/15,8.43,3520.67,-1
中国石油,12/15/15,8.37,3510.35,2
中国石油,12/16/15,8.46,3516.19,-1
中国石油,12/17/15,8.48,3580.0,2
中国石油,12/18/15,8.48,3578.96,3
中国石油,12/21/15,8.53,3642.47,-1
中国石油,12/22/15,8.52,3651.77,-2
中国石油,12/23/15,8.54,3636.09,1
中国石油,12/24/15,8.48,3612.49,0
中国石油,12/25/15,8.48,3627.91,1
中国石油,12/28/15,8.37,3533.78,-1
中国石油,12/29/15,8.42,3563.74,-2
中国石油,12/30/15,8.41,3572.88,-1
中国石油,12/31/15,8.35,3539.18,1
中国石油,01/04/16,8.13,3296.26,2
中国石油,01/05/16,8.07,3287.71,-1
中国石油,01/06/16,8.31,3361.84,1
中国石油,01/07/16,7.83,3125.0,-1
中国石油,01/08/16,7.99,3186.41,0
中国石油,01/11/16,7.70,3016.7,0
中国石油,01/12/16,7.76,3022.86,2
中国石油,01/13/16,7.61,2949.6,-1
中国石油,01/14/16,7.63,3007.65,-2
中国石油,01/15/16,7.34,2900.97,0
中国石油,01/18/16,7.27,2913.84,0
中国石油,01/19/16,7.42,3007.74,0
中国石油,01/20/16,7.46,2976.69,0
中国石油,01/21/16,7.26,2880.48,0
中国石油,01/22/16,7.33,2916.56,0
中国石油,01/25/16,7.43,2938.51,1
中国石油,01/26/16,7.08,2749.79,0
中国石油,01/27/16,7.28,2735.56,2
中国石油,01/28/16,7.44,2655.66,3
中国石油,01/29/16,7.46,2737.6,-5
中国石油,02/01/16,7.25,2688.85,-2
中国石油,02/02/16,7.32,2749.57,-3
中国石油,02/03/16,7.22,2739.25,-1
中国石油,02/04/16,7.26,2781.02,0
中国石油,02/05/16,7.23,2763.49,0
中国石油,02/15/16,7.18,2746.2,-1
中国石油,02/16/16,7.35,2836.57,0
中国石油,02/17/16,7.52,2867.34,-2
中国石油,02/18/16,7.43,2862.89,0
中国石油,02/19/16,7.42,2860.02,0
中国石油,02/22/16,7.53,2927.18,0
中国石油,02/23/16,7.48,2903.33,0
中国石油,02/24/16,7.53,2928.9,0
中国石油,02/25/16,7.08,2741.25,0
中国石油,02/26/16,7.26,2767.21,0
中国石油,02/29/16,7.28,2687.98,-1
中国石油,03/01/16,7.32,2733.17,-1
中国石油,03/02/16,7.54,2849.68,0
中国石油,03/03/16,7.58,2859.76,0
中国石油,03/04/16,7.82,2874.15,-1
中国石油,03/07/16,7.78,2897.34,0
中国石油,03/08/16,7.82,2901.39,0
中国石油,03/09/16,7.80,2862.56,1
中国石油,03/10/16,7.69,2804.73,-1
中国石油,03/11/16,7.69,2810.31,0
中国石油,03/14/16,7.75,2859.5,0
中国石油,03/15/16,7.79,2864.37,0
中国石油,03/16/16,7.89,2870.43,-2
中国石油,03/17/16,7.88,2904.83,0
中国石油,03/18/16,7.88,2955.15,0
中国石油,03/21/16,7.85,3018.8,-1
中国石油,03/22/16,7.79,2999.36,0
中国石油,03/23/16,7.78,3009.96,4
中国石油,03/24/16,7.63,2960.97,-2
中国石油,03/25/16,7.63,2979.43,-2
中国石油,03/28/16,7.59,2957.82,1
中国石油,03/29/16,7.48,2919.83,1
中国石油,03/30/16,7.67,3000.64,-1
中国石油,03/31/16,7.61,3003.92,-2
中国石油,04/01/16,7.66,3009.53,-2
中国石油,04/05/16,7.66,3053.07,-2
中国石油,04/06/16,7.70,3050.59,0
中国石油,04/07/16,7.61,3008.42,1
中国石油,04/08/16,7.52,2984.96,1
中国石油,04/11/16,7.64,3033.96,-1
中国石油,04/12/16,7.65,3023.65,0
中国石油,04/13/16,7.79,3066.64,-1
中国石油,04/14/16,7.77,3082.36,0
中国石油,04/15/16,7.75,3078.12,0
中国石油,04/18/16,7.59,3033.66,1
中国石油,04/19/16,7.65,3042.82,0
中国石油,04/20/16,7.59,2972.58,0
中国石油,04/21/16,7.57,2952.89,-1
中国石油,04/22/16,7.58,2959.24,1
中国石油,04/25/16,7.56,2946.67,0
中国石油,04/26/16,7.54,2964.7,2
中国石油,04/27/16,7.53,2953.67,-4
中国石油,04/28/16,7.53,2945.59,-1
中国石油,04/29/16,7.42,2938.32,-1
中国石油,05/03/16,7.51,2992.64,1
中国石油,05/04/16,7.46,2991.27,-1
中国石油,05/05/16,7.46,2997.84,0
中国石油,05/06/16,7.34,2913.25,0
中国石油,05/09/16,7.20,2832.11,-2
中国石油,05/10/16,7.19,2832.59,0
中国石油,05/11/16,7.22,2837.04,0
中国石油,05/12/16,7.20,2835.86,0
中国石油,05/13/16,7.19,2827.11,0
中国石油,05/16/16,7.20,2850.86,-2
中国石油,05/17/16,7.24,2843.68,0
中国石油,05/18/16,7.20,2807.51,0
中国石油,05/19/16,7.18,2806.91,-2
中国石油,05/20/16,7.21,2825.48,0
中国石油,05/23/16,7.20,2843.65,0
中国石油,05/24/16,7.22,2821.67,0
中国石油,05/25/16,7.19,2815.09,1
中国石油,05/26/16,7.22,2822.44,0
中国石油,05/27/16,7.20,2821.05,0
中国石油,05/30/16,7.23,2822.45,0
中国石油,05/31/16,7.37,2916.62,0
中国石油,06/01/16,7.32,2913.51,1
中国石油,06/02/16,7.33,2925.23,0
中国石油,06/03/16,7.36,2938.68,0
中国石油,06/06/16,7.34,2934.1,0
中国石油,06/07/16,7.33,2936.04,0
中国石油,06/08/16,7.30,2927.16,-1
中国石油,06/13/16,7.19,2833.07,-1
中国石油,06/14/16,7.19,2842.19,1
中国石油,06/15/16,7.22,2887.21,0
中国石油,06/16/16,7.17,2872.82,0
中国石油,06/17/16,7.20,2885.11,-3
中国石油,06/20/16,7.21,2888.81,-1
中国石油,06/21/16,7.19,2878.56,0
中国石油,06/22/16,7.22,2905.55,0
中国石油,06/23/16,7.18,2891.96,0
中国石油,06/24/16,7.12,2854.29,-1
中国石油,06/27/16,7.14,2895.7,-1
中国石油,06/28/16,7.19,2912.56,0
中国石油,06/29/16,7.22,2931.59,0
中国石油,06/30/16,7.23,2929.61,0
中国石油,07/01/16,7.22,2932.48,1
中国石油,07/04/16,7.29,2988.6,-1
中国石油,07/05/16,7.30,3006.39,-1
中国石油,07/06/16,7.27,3017.29,0
中国石油,07/07/16,7.29,3016.85,-1
中国石油,07/08/16,7.25,2988.09,0
中国石油,07/11/16,7.28,2994.92,0
中国石油,07/12/16,7.37,3049.38,0
中国石油,07/13/16,7.41,3060.69,0
中国石油,07/14/16,7.37,3054.02,1
中国石油,07/15/16,7.38,3054.3,-1
中国石油,07/18/16,7.38,3043.56,0
中国石油,07/19/16,7.35,3036.6,1
中国石油,07/20/16,7.32,3027.9,-2
中国石油,07/21/16,7.34,3039.01,-1
中国石油,07/22/16,7.29,3012.82,1
中国石油,07/25/16,7.28,3015.83,0
中国石油,07/26/16,7.33,3050.17,0
中国石油,07/27/16,7.23,2992.0,1
中国石油,07/28/16,7.22,2994.32,1
中国石油,07/29/16,7.22,2979.34,0
中国石油,08/01/16,7.22,2953.39,0
中国石油,08/02/16,7.24,2971.28,0
中国石油,08/03/16,7.22,2978.46,0
中国石油,08/04/16,7.24,2982.43,-2
中国石油,08/05/16,7.24,2976.7,-1
中国石油,08/08/16,7.26,3004.28,0
中国石油,08/09/16,7.28,3025.68,1
中国石油,08/10/16,7.27,3018.75,0
中国石油,08/11/16,7.30,3002.64,-1
中国石油,08/12/16,7.34,3050.67,-1
中国石油,08/15/16,7.45,3125.2,0
中国石油,08/16/16,7.42,3110.04,0
中国石油,08/17/16,7.42,3109.56,-2
中国石油,08/18/16,7.39,3104.11,0
中国石油,08/19/16,7.41,3108.1,-1
中国石油,08/22/16,7.42,3084.81,0
中国石油,08/23/16,7.42,3089.71,0
中国石油,08/24/16,7.43,3085.88,0
中国石油,08/25/16,7.41,3068.33,-1
中国石油,08/26/16,7.40,3070.31,1
中国石油,08/29/16,7.42,3070.03,0
中国石油,08/30/16,7.49,3074.68,0
中国石油,08/31/16,7.54,3085.49,0
中国石油,09/01/16,7.49,3063.31,0
中国石油,09/02/16,7.47,3067.35,-1
中国石油,09/05/16,7.50,3072.1,-2
中国石油,09/06/16,7.49,3090.71,0
中国石油,09/07/16,7.49,3091.93,0
中国石油,09/08/16,7.46,3095.95,0
中国石油,09/09/16,7.42,3078.86,0
中国石油,09/12/16,7.31,3021.98,0
中国石油,09/13/16,7.29,3023.51,1
中国石油,09/14/16,7.28,3002.85,0
中国石油,09/19/16,7.28,3026.05,-1
中国石油,09/20/16,7.27,3023.0,-1
中国石油,09/21/16,7.26,3025.87,-1
中国石油,09/22/16,7.26,3042.31,-4
中国石油,09/23/16,7.27,3033.9,0
中国石油,09/26/16,7.19,2980.43,0
中国石油,09/27/16,7.21,2998.17,2
中国石油,09/28/16,7.19,2987.86,2
中国石油,09/29/16,7.23,2998.48,0
中国石油,09/30/16,7.22,3004.7,-1
中国石油,10/10/16,7.29,3048.14,0
中国石油,10/11/16,7.31,3065.25,0
中国石油,10/12/16,7.30,3058.5,0
中国石油,10/13/16,7.28,3061.35,0
中国石油,10/14/16,7.30,3063.81,0
中国石油,10/17/16,7.26,3041.17,0
中国石油,10/18/16,7.33,3083.88,-1
中国石油,10/19/16,7.33,3084.72,0
中国石油,10/20/16,7.34,3084.46,3
中国石油,10/21/16,7.36,3090.94,-2
中国石油,10/24/16,7.43,3128.25,2
中国石油,10/25/16,7.39,3131.94,1
中国石油,10/26/16,7.38,3116.31,0
中国石油,10/27/16,7.37,3112.35,0
中国石油,10/28/16,7.38,3104.27,-3
中国石油,10/31/16,7.34,3100.49,2
中国石油,11/01/16,7.33,3122.44,1
中国石油,11/02/16,7.28,3102.73,0
中国石油,11/03/16,7.29,3128.94,0
中国石油,11/04/16,7.26,3125.32,0
中国石油,11/07/16,7.29,3133.33,-1
中国石油,11/08/16,7.32,3147.89,1
中国石油,11/09/16,7.28,3128.37,-1
中国石油,11/10/16,7.34,3171.28,-2
中国石油,11/11/16,7.40,3196.04,0
中国石油,11/14/16,7.44,3210.37,-1
中国石油,11/15/16,7.42,3206.99,-1
中国石油,11/16/16,7.43,3205.06,-1
中国石油,11/17/16,7.42,3208.45,-1
中国石油,11/18/16,7.40,3192.86,0
中国石油,11/21/16,7.48,3218.15,0
中国石油,11/22/16,7.67,3248.35,-2
中国石油,11/23/16,7.59,3241.14,-1
中国石油,11/24/16,7.55,3241.74,0
中国石油,11/25/16,7.60,3261.94,1
中国石油,11/28/16,7.67,3277.0,-2
中国石油,11/29/16,7.77,3282.92,0
中国石油,11/30/16,7.62,3250.03,0
中国石油,12/01/16,7.76,3273.31,0
中国石油,12/02/16,7.86,3243.84,-2
中国石油,12/05/16,7.64,3204.71,0
中国石油,12/06/16,7.60,3199.65,-1
中国石油,12/07/16,7.62,3222.24,0
中国石油,12/08/16,7.58,3215.37,0
中国石油,12/09/16,7.65,3232.88,-1
中国石油,12/12/16,7.57,3152.97,0
中国石油,12/13/16,7.71,3155.04,0
中国石油,12/14/16,7.75,3140.53,0
中国石油,12/15/16,7.60,3117.68,1
中国石油,12/16/16,7.61,3122.98,0
中国石油,12/19/16,7.70,3118.08,1
中国石油,12/20/16,7.63,3102.88,1
中国石油,12/21/16,7.93,3137.43,-2
中国石油,12/22/16,8.16,3139.56,-1
中国石油,12/23/16,8.12,3110.15,-1
中国石油,12/26/16,8.10,3122.57,1
中国石油,12/27/16,8.02,3114.66,0
中国石油,12/28/16,8.03,3102.24,1
中国石油,12/29/16,7.95,3096.1,0
中国石油,12/30/16,7.95,3103.64,-1
中国石油,01/03/17,7.97,3135.92,0
中国石油,01/04/17,8.00,3158.79,0
中国石油,01/05/17,8.16,3165.41,0
中国石油,01/06/17,8.36,3154.32,0
中国石油,01/09/17,8.37,3171.24,-1
中国石油,01/10/17,8.40,3161.67,0
中国石油,01/11/17,8.31,3136.75,-1
中国石油,01/12/17,8.32,3119.29,0
中国石油,01/13/17,8.39,3112.76,0
中国石油,01/16/17,8.52,3103.43,1
中国石油,01/17/17,8.54,3108.77,0
中国石油,01/18/17,8.57,3113.01,0
中国石油,01/19/17,8.50,3101.3,0
中国石油,01/20/17,8.45,3123.14,0
中国石油,01/23/17,8.52,3136.77,-1
中国石油,01/24/17,8.76,3142.55,-1
中国石油,01/25/17,8.74,3149.55,-2
中国石油,01/26/17,8.65,3159.17,-2
中国石油,02/03/17,8.58,3140.17,0
中国石油,02/06/17,8.55,3156.98,0
中国石油,02/07/17,8.51,3153.09,0
中国石油,02/08/17,8.41,3166.98,-1
中国石油,02/09/17,8.43,3183.18,-1
中国石油,02/10/17,8.44,3196.7,0
中国石油,02/13/17,8.41,3216.84,0
中国石油,02/14/17,8.39,3217.93,0
中国石油,02/15/17,8.42,3212.99,-1
中国石油,02/16/17,8.32,3229.62,-1
中国石油,02/17/17,8.28,3202.08,0
中国石油,02/20/17,8.35,3239.96,-1
中国石油,02/21/17,8.35,3253.33,0
中国石油,02/22/17,8.40,3261.22,1
中国石油,02/23/17,8.29,3251.38,0
中国石油,02/24/17,8.26,3253.43,-1
中国石油,02/27/17,8.21,3228.66,0
中国石油,02/28/17,8.23,3241.73,1
中国石油,03/01/17,8.25,3246.93,0
中国石油,03/02/17,8.18,3230.03,-2
中国石油,03/03/17,8.04,3218.31,1
中国石油,03/06/17,8.06,3233.87,0
中国石油,03/07/17,8.09,3242.41,0
中国石油,03/08/17,8.09,3240.66,0
中国石油,03/09/17,7.96,3216.75,1
中国石油,03/10/17,7.93,3212.76,1
中国石油,03/13/17,7.97,3237.02,0
中国石油,03/14/17,7.99,3239.33,0
中国石油,03/15/17,7.99,3241.76,1
中国石油,03/16/17,8.04,3268.94,0
中国石油,03/17/17,7.94,3237.45,-1
中国石油,03/20/17,8.02,3250.81,-2
中国石油,03/21/17,8.03,3261.61,0
中国石油,03/22/17,7.98,3245.22,0
中国石油,03/23/17,7.92,3248.55,0
中国石油,03/24/17,7.96,3269.45,1
中国石油,03/27/17,7.92,3266.96,-1
中国石油,03/28/17,7.85,3252.95,1
中国石油,03/29/17,7.85,3241.31,0
中国石油,03/30/17,7.86,3210.24,-2
中国石油,03/31/17,7.87,3222.51,-1
中国石油,04/05/17,7.97,3270.31,0
中国石油,04/06/17,7.98,3281.0,0
中国石油,04/07/17,8.05,3286.62,-1
中国石油,04/10/17,8.05,3269.39,0
中国石油,04/11/17,8.02,3288.97,0
中国石油,04/12/17,8.10,3273.83,0
中国石油,04/13/17,8.06,3275.96,0
中国石油,04/14/17,8.02,3246.07,0
中国石油,04/17/17,8.05,3222.17,0
中国石油,04/18/17,7.96,3196.71,1
中国石油,04/19/17,7.80,3170.69,-1
中国石油,04/20/17,7.69,3172.1,0
中国石油,04/21/17,7.79,3173.15,-1
中国石油,04/24/17,7.77,3129.53,0
中国石油,04/25/17,7.74,3134.57,-1
中国石油,04/26/17,7.73,3140.85,0
中国石油,04/27/17,7.80,3152.19,-2
中国石油,04/28/17,7.80,3154.66,0
中国石油,05/02/17,7.69,3143.71,-1
中国石油,05/03/17,7.60,3135.35,1
中国石油,05/04/17,7.58,3127.37,0
中国石油,05/05/17,7.55,3103.04,-1
中国石油,05/08/17,7.48,3078.61,0
中国石油,05/09/17,7.49,3080.53,0
中国石油,05/10/17,7.44,3052.79,0
中国石油,05/11/17,7.62,3061.5,-2
中国石油,05/12/17,7.60,3083.51,0
中国石油,05/15/17,7.70,3090.23,0
中国石油,05/16/17,7.69,3112.96,-1
中国石油,05/17/17,7.59,3104.44,0
中国石油,05/18/17,7.62,3090.14,0
中国石油,05/19/17,7.60,3090.63,1
中国石油,05/22/17,7.69,3075.68,0
中国石油,05/23/17,7.79,3061.95,-1
中国石油,05/24/17,7.75,3064.08,0
中国石油,05/25/17,7.87,3107.83,1
中国石油,05/26/17,7.80,3110.06,-2
中国石油,05/31/17,7.82,3117.18,0
中国石油,06/01/17,7.85,3102.62,0
中国石油,06/02/17,7.77,3105.54,1
中国石油,06/05/17,7.74,3091.66,0
中国石油,06/06/17,7.72,3102.13,0
中国石油,06/07/17,7.75,3140.32,-1
中国石油,06/08/17,7.73,3150.33,0
中国石油,06/09/17,7.73,3158.4,-1
中国石油,06/12/17,7.64,3139.88,0
中国石油,06/13/17,7.65,3153.74,0
中国石油,06/14/17,7.66,3130.67,0
中国石油,06/15/17,7.65,3132.49,1
中国石油,06/16/17,7.65,3123.17,1
中国石油,06/19/17,7.65,3144.37,0
中国石油,06/20/17,7.70,3140.01,1
中国石油,06/21/17,7.72,3156.21,-1
中国石油,06/22/17,7.69,3147.45,0
中国石油,06/23/17,7.74,3157.87,-2
中国石油,06/26/17,7.73,3185.44,0
中国石油,06/27/17,7.70,3191.2,1
中国石油,06/28/17,7.69,3173.2,-2
中国石油,06/29/17,7.69,3188.06,0
中国石油,06/30/17,7.69,3192.43,0
中国石油,07/03/17,7.74,3195.91,-1
中国石油,07/04/17,7.83,3182.8,0
中国石油,07/05/17,7.81,3207.13,0
中国石油,07/06/17,7.83,3212.44,-1
中国石油,07/07/17,7.80,3217.96,0
中国石油,07/10/17,7.84,3212.63,1
中国石油,07/11/17,7.84,3203.04,0
中国石油,07/12/17,7.79,3197.54,0
中国石油,07/13/17,7.89,3218.16,0
中国石油,07/14/17,7.89,3222.42,0
中国石油,07/17/17,8.13,3176.46,1
中国石油,07/18/17,8.06,3187.57,1
中国石油,07/19/17,8.11,3230.98,0
中国石油,07/20/17,8.11,3244.86,0
中国石油,07/21/17,8.03,3237.98,0
中国石油,07/24/17,8.01,3250.6,1
中国石油,07/25/17,8.07,3243.69,0
中国石油,07/26/17,8.19,3247.67,-5
中国石油,07/27/17,8.15,3249.78,-1
中国石油,07/28/17,8.10,3253.24,0
中国石油,07/31/17,8.13,3273.03,0
中国石油,08/01/17,8.23,3292.64,0
中国石油,08/02/17,8.14,3285.06,-1
中国石油,08/03/17,8.11,3272.93,1
中国石油,08/04/17,8.18,3262.08,-1
中国石油,08/07/17,8.19,3279.46,0
中国石油,08/08/17,8.18,3281.87,0
